Gen	t_n5	t_n6	t_n7	mu
4416000	5.8031901	4.8235421	4.2394657	0.0299830
4417000	5.7344202	4.8826179	4.1645201	0.0496143
4418000	5.8467428	4.5757539	4.3358618	0.0230906
4419000	5.8633413	5.2017173	4.3189045	0.0219326
4420000	5.7935247	4.7261184	4.4390360	0.0366788
4421000	5.8157573	5.5239335	4.3670962	0.0771595
4422000	5.7594639	4.7929683	4.4854913	0.0473635
4423000	5.8241467	5.8131190	4.3162123	0.0805185
4424000	5.7941600	4.2357179	4.2183256	0.1041739
4425000	5.8205181	4.5216359	4.4621718	0.0754661
4426000	5.8667094	5.8077219	4.4510395	0.0404789
4427000	5.7496276	4.7738353	4.1225029	0.0300988
4428000	5.7997554	5.5656399	4.3822566	0.0566046
4429000	5.8263834	4.6730599	4.1440926	0.0946038
4430000	5.9158752	4.5884282	4.1643398	0.0548243
4431000	5.8255997	5.3902313	4.4900119	0.1561084
4432000	5.7366027	5.2669890	4.4938131	0.0459818
4433000	5.9244090	5.6267475	4.2140748	0.0296278
4434000	5.9084320	5.5003049	4.3530161	0.1145290
4435000	5.7662197	4.9890309	4.2579728	0.0205411
4436000	5.9408717	4.7144915	4.3005502	0.0284639
4437000	5.7403373	5.0428953	4.3653359	0.0801701
4438000	5.9068643	5.1250686	4.3953879	0.1018121
4439000	5.7980805	5.2475936	4.2475382	0.0512208
4440000	5.7342316	4.8283119	4.3131120	0.0916889
4441000	5.9199859	4.4735641	4.4724889	0.0992657
4442000	5.9141954	5.0891127	4.4172520	0.0792866
4443000	5.8145112	5.7350471	4.1767628	0.1744026
4444000	5.7063704	5.3639209	4.2601546	0.1036660
4445000	5.8129168	5.0810943	4.4018998	0.1026859
4446000	5.9040812	5.2509680	4.1917136	0.0248844
4447000	5.8228019	5.5276435	4.4235704	0.0637207
4448000	5.8297671	4.8439641	4.2368230	0.0218203
4449000	5.7953234	4.6220704	4.2835840	0.0465479
4450000	5.8572272	5.4561131	4.3688494	0.0931932
4451000	5.9460987	4.6210073	4.5136191	0.0179984
4452000	5.7831681	5.1238477	4.4364795	0.0295013
4453000	5.7020772	5.2096125	4.3972341	0.0487501
4454000	5.7652873	4.6333862	4.2459069	0.0050334
4455000	5.8032498	4.6436521	4.4728647	0.0681346
4456000	5.8648896	5.6934734	4.3797416	0.1582055
4457000	5.8533817	4.2143748	4.1224856	0.0700442
4458000	5.8962205	4.8861016	4.2621718	0.0551679
4459000	5.8004104	4.9068171	4.1269016	0.0771010
4460000	5.9889683	5.6711717	4.3083691	0.0680561
4461000	5.9131367	5.1427098	4.2347074	0.0807506
4462000	5.7878644	5.0050909	4.3754323	0.1320843
4463000	5.8166604	5.6028599	4.3410658	0.0234567
4464000	5.8038680	4.9334800	4.3005841	0.0295845
4465000	5.8448962	4.6194871	4.1990815	0.1652417
4466000	5.8697625	5.3654026	4.1871468	0.1028242
4467000	5.8941903	5.3436170	4.5317879	0.0656120
4468000	5.7840186	5.3881340	4.3808573	0.0261956
4469000	5.7895493	5.5741196	4.4999294	0.0283813
4470000	5.7569075	4.6870295	4.3964843	0.1222574
4471000	5.9544855	4.5632705	4.3779945	0.0077940
4472000	5.9642643	5.6372721	4.3285990	0.0094906
4473000	5.8160353	4.2926309	4.1926602	0.0465705
4474000	5.8090972	4.8112108	4.4969186	0.0324131
4475000	5.8175279	5.0330887	4.5273262	0.1110032
4476000	5.8365813	4.4167054	4.3011062	0.0414175
4477000	5.8184908	5.3203395	4.5116698	0.0628859
4478000	5.7409856	4.3602265	4.3394930	0.1263870
4479000	5.7668089	4.4801747	4.2141197	0.0224399
4480000	5.7787158	5.0213405	4.2547798	0.0655316
4481000	5.7772418	4.2868675	4.1653677	0.1591159
4482000	5.7921011	5.1758308	4.2836673	0.0728784
4483000	5.9630992	5.2237398	4.4887735	0.0029875
4484000	5.8374979	5.2679673	4.1624276	0.0091519
4485000	5.8424898	5.3432019	4.4135476	0.0141478
4486000	5.7797610	5.2121987	4.4894563	0.0203045
4487000	5.9142224	5.1210709	4.2050931	0.1087947
4488000	5.8353444	5.4576460	4.4126767	0.0170135
4489000	5.8647358	5.3302140	4.4660800	0.0298630
4490000	5.7849173	4.6236350	4.1443502	0.0358244
4491000	5.9009766	4.5833277	4.2928053	0.0931049
4492000	5.8972907	4.6127639	4.3250702	0.0245609
4493000	5.8189577	5.2800666	4.2880361	0.0459008
4494000	5.7723961	4.8649242	4.4508963	0.0174296
4495000	5.8668665	5.7232837	4.4810183	0.1334434
4496000	5.7451213	4.4619970	4.3439152	0.0561537
4497000	5.8095961	4.4004881	4.3699199	0.0302351
4498000	5.9078751	5.4997791	4.4835684	0.0533455
4499000	5.7689815	5.2555908	4.2391090	0.0695486
4500000	5.9181665	5.2286269	4.2106862	0.1237345
4501000	5.7627763	4.9410343	4.3396769	0.0234804
4502000	5.7058602	4.6264115	4.1473423	0.0661798
4503000	5.8330453	4.4088977	4.3349737	0.0954332
4504000	5.7839137	4.9650161	4.5289342	0.0230749
4505000	5.9230764	4.4932022	4.3352548	0.0576756
4506000	5.8066690	5.7936078	4.4727921	0.0502351
4507000	5.7511676	5.4411313	4.4383369	0.0158021
4508000	5.8575566	5.6901351	4.3214008	0.1959087
4509000	5.8386124	4.7444919	4.2493487	0.1171115
4510000	5.8115124	5.0036601	4.3144161	0.0424276
4511000	5.8589661	4.5275007	4.1838453	0.0171604
4512000	5.8889846	4.7983466	4.5003365	0.0601586
4513000	5.9011155	5.1912975	4.3301762	0.0532825
4514000	5.8980889	4.3238493	4.2778586	0.1267936
4515000	5.8587336	4.4329111	4.2348023	0.0190617
4516000	5.9124868	4.4141093	4.1308633	0.0991168
4517000	5.8162001	5.3276863	4.3066571	0.1648697
4518000	5.7539171	5.2222391	4.4220862	0.0204971
4519000	5.9120828	5.2603599	4.4465786	0.0578879
4520000	5.8003470	5.1613960	4.1525484	0.0876349
4521000	5.8011574	5.6099738	4.4640461	0.0972827
4522000	5.8842199	4.7429673	4.4679727	0.0381478
4523000	5.8221241	5.5237539	4.3760201	0.0392788
4524000	5.7573334	5.1808914	4.3172794	0.0162319
4525000	5.8341850	5.5128052	4.1749378	0.1217057
4526000	5.8243810	4.9247539	4.3201144	0.0238648
4527000	5.8582301	5.2992094	4.3778770	0.0297993
4528000	5.8050229	4.5183926	4.1710908	0.0314659
4529000	5.7675108	4.5667524	4.2644580	0.0112817
4530000	5.8972155	4.6802550	4.4871027	0.0422537
4531000	5.8275692	4.2042675	4.1724187	0.0461747
4532000	5.8188066	4.6069436	4.5451988	0.0534632
4533000	5.8728969	5.5070267	4.2339141	0.1031364
4534000	5.8799447	4.5576740	4.2122978	0.0716271
4535000	5.8659031	5.4421207	4.4856533	0.0265932
4536000	5.8658406	5.4039991	4.2832690	0.0569431
4537000	5.7963021	5.1901411	4.4953570	0.1063769
4538000	5.8185830	4.3836017	4.3235071	0.0210227
4539000	5.9273062	4.8259756	4.2128605	0.0641706
4540000	5.7274325	4.3267343	4.3215497	0.0886534
4541000	5.8006086	5.1756873	4.5048865	0.0324296
4542000	5.8978121	5.5798337	4.1470953	0.0493903
4543000	5.9118615	4.1982750	4.1769452	0.1211323
4544000	5.7700954	4.2803114	4.2051258	0.0591665
4545000	5.8857026	4.4388393	4.4333468	0.0941094
4546000	5.7568329	5.6042926	4.2612430	0.0255110
4547000	5.7741475	4.9370169	4.4013545	0.1191300
4548000	5.7921240	5.0013613	4.5133014	0.0403891
4549000	5.7893781	5.6032181	4.3850271	0.0555659
4550000	5.8201558	4.7146475	4.3502011	0.0384084
4551000	5.7541854	5.5074002	4.2340151	0.0337798
4552000	5.7532333	5.4476609	4.3510648	0.0843780
4553000	5.8386246	5.5054446	4.4382274	0.0631832
4554000	5.7415715	5.6250063	4.4285385	0.0101617
4555000	5.8399077	5.4784356	4.4777579	0.1636363
4556000	5.9458345	4.3203050	4.3134898	0.0390177
4557000	5.8300392	4.5823951	4.1884112	0.1315868
4558000	5.9199870	5.5322647	4.1463536	0.0500366
4559000	5.9300436	4.8355591	4.3751157	0.0623598
4560000	5.7772993	5.2869349	4.1834250	0.0429862
4561000	5.8778740	5.3696583	4.4887471	0.0413398
4562000	5.8661201	5.0088229	4.2674091	0.0323589
4563000	5.8432767	5.5692713	4.4282420	0.1268369
4564000	5.7940136	5.6357454	4.3896982	0.0612336
4565000	5.8377836	5.4148663	4.4147718	0.0374801
4566000	5.9712472	5.5545215	4.1996054	0.0011021
4567000	5.8404630	4.4560300	4.4537770	0.0096997
4568000	5.8932314	5.5834271	4.1797684	0.0090902
4569000	5.8717535	4.7668818	4.3975019	0.0323828
4570000	5.8788251	5.1878887	4.1868292	0.0660792
4571000	5.8943136	5.1860382	4.1538355	0.0535341
4572000	5.8791479	4.8450505	4.2614928	0.0421444
4573000	5.7389262	5.1840918	4.2285641	0.1186462
4574000	6.0534391	5.5782973	4.5208085	0.0410417
4575000	5.7613179	4.5794497	4.2846602	0.1027780
4576000	5.8032389	5.4899767	4.1621940	0.0609917
4577000	5.9254357	4.3595955	4.2288654	0.1360621
4578000	5.8712097	4.9845057	4.4164260	0.0358789
4579000	5.8234768	5.6914798	4.3037885	0.0890304
4580000	5.8277986	4.9743660	4.4101980	0.0180571
4581000	5.9094202	5.8673034	4.4194532	0.0422214
4582000	5.8476685	5.7016014	4.1426188	0.0507916
4583000	5.8888288	5.1715245	4.2845772	0.1048002
4584000	5.7664745	4.9069487	4.3782823	0.0235803
4585000	5.8493310	5.6946828	4.2195971	0.1175156
4586000	5.7335176	5.3801714	4.2453125	0.0267378
4587000	5.9249729	4.6785445	4.1929420	0.0304712
4588000	5.8323688	4.7436109	4.2852369	0.0308766
4589000	5.8240330	4.3807409	4.1413293	0.1112130
4590000	5.7728740	5.2290847	4.1366739	0.0806140
4591000	5.8479029	4.9277610	4.5585256	0.0317103
4592000	5.8552955	4.3495417	4.1669648	0.0739962
4593000	5.7329528	4.7947906	4.3743735	0.0566685
4594000	5.8259506	4.4230532	4.2373373	0.0230147
4595000	5.8224608	4.7926464	4.4091415	0.0510191
4596000	5.8094705	5.4700791	4.3732590	0.2024392
4597000	5.8102080	5.7949827	4.1170605	0.0396638
4598000	5.8352153	4.4517462	4.2361040	0.0707850
4599000	5.7632721	5.1077161	4.1253074	0.0254712
4600000	5.8123089	4.3976968	4.3895557	0.0375903
4601000	5.8684331	5.8340428	4.1258859	0.1468724
4602000	5.9073934	5.2269233	4.4632349	0.0518774
4603000	5.7192559	5.2902462	4.3042137	0.0236385
4604000	5.7402810	5.0888681	4.4635002	0.0599796
4605000	5.7864295	4.8895122	4.4416858	0.0181139
4606000	5.8829448	4.7570942	4.4333070	0.0351121
4607000	5.8656083	5.1111531	4.1405982	0.0212108
4608000	5.9593233	5.8758965	4.2063343	0.0091368
4609000	5.7862918	5.7471017	4.4679504	0.0356586
4610000	5.9146982	4.7786720	4.4650860	0.0467841
4611000	5.8407260	5.4157599	4.3096335	0.0302259
4612000	5.7818255	5.1964765	4.3717329	0.0743904
4613000	5.7637603	4.8590013	4.1561811	0.0448737
4614000	5.8245670	5.5938215	4.2428110	0.1282757
4615000	5.9308665	4.7163532	4.4198797	0.0143456
4616000	5.7519748	5.4873172	4.4716869	0.0623049
4617000	5.7591564	4.7248535	4.3101421	0.0168256
4618000	5.8118703	5.4118647	4.2117184	0.0067485
4619000	5.8887777	5.0615867	4.2447516	0.0260993
4620000	5.8539962	5.2837934	4.1909591	0.1186836
4621000	5.8224229	4.6727106	4.3945572	0.0555629
4622000	5.8644521	5.1193543	4.3028917	0.0953899
4623000	5.8911876	4.8918534	4.4813995	0.0462851
4624000	5.8162416	5.4816423	4.4372848	0.0147524
4625000	5.8481865	5.0891912	4.1413824	0.0142478
4626000	5.8503759	4.8271602	4.2988124	0.0325717
4627000	5.7686053	5.0003501	4.3612748	0.0467836
4628000	5.8560760	5.7818469	4.1836151	0.0446515
4629000	5.7556865	5.5273591	4.4883223	0.0785348
4630000	5.8963568	4.2293838	4.1766670	0.0542574
4631000	5.7998994	5.0362297	4.2745413	0.1109704
4632000	5.8965128	4.6897174	4.1628528	0.0343642
4633000	5.7941635	4.6852475	4.4106155	0.0800456
4634000	5.7940115	4.3289491	4.2420297	0.0365717
4635000	5.9480523	4.5334902	4.3522683	0.0462596
4636000	5.8635942	5.3585001	4.4960489	0.0070694
4637000	5.8406911	5.1244106	4.4956943	0.0088998
4638000	5.8959069	5.0453666	4.3694868	0.1602211
4639000	5.9240514	5.0680145	4.4395988	0.0865211
4640000	5.7504878	4.9160017	4.5596691	0.0218725
4641000	5.8277856	4.5179264	4.3363851	0.0722700
4642000	5.9019922	5.8251016	4.1996321	0.0992910
4643000	5.7973636	5.5984699	4.2548633	0.0097348
4644000	5.6635265	5.0637192	4.2835143	0.0394357
4645000	5.8389185	5.0815515	4.4096011	0.0895139
4646000	5.8218496	5.0132208	4.1912822	0.0825202
4647000	5.8550485	5.3738508	4.4370332	0.0676117
4648000	5.8524345	5.6188185	4.1055181	0.0549545
4649000	5.8755650	5.6156090	4.2038426	0.0770281
4650000	5.8908177	5.3482748	4.3944926	0.2445555
4651000	5.8675706	4.8069623	4.1823997	0.1126366
4652000	5.7306722	5.3088581	4.1457838	0.0182006
4653000	5.8003102	4.7966395	4.2367213	0.0327859
4654000	5.8182435	5.6506053	4.4562889	0.0312221
4655000	5.7388542	4.8053430	4.3933570	0.0254578
4656000	5.8877634	4.6074019	4.1470083	0.0296807
4657000	5.8677434	5.5021081	4.5367665	0.0367126
4658000	5.8633559	4.7602357	4.1741894	0.0547192
4659000	5.8951929	5.0905795	4.4357200	0.0126686
4660000	5.8413939	5.0945614	4.3182965	0.0118416
4661000	5.8126221	4.6098530	4.2965915	0.0432855
4662000	5.7999735	5.1141940	4.2346939	0.0519626
4663000	5.7408400	4.9595715	4.2241821	0.0272501
4664000	5.8265693	4.5873837	4.4448264	0.0331869
4665000	5.8804770	5.2700353	4.2072018	0.0862592
4666000	5.7809229	5.6297175	4.4391027	0.0532773
4667000	5.7782143	5.1615122	4.4395328	0.0607212
4668000	5.7411109	5.0314043	4.3575493	0.0359233
4669000	5.7444638	5.1309637	4.3264965	0.0111185
4670000	5.8039772	5.7673745	4.4774428	0.0192276
4671000	5.8739571	5.5950405	4.4932403	0.1564004
4672000	5.8127727	5.2147873	4.1194125	0.0275286
4673000	5.7864187	4.8447624	4.2318749	0.0636522
4674000	5.8807383	4.4268034	4.1112897	0.0365874
4675000	5.8413197	4.7757620	4.2879017	0.0424466
4676000	5.7547474	4.6257956	4.3145884	0.0748404
4677000	5.8518125	4.8455686	4.3980204	0.0132118
4678000	5.7449277	5.1870539	4.4751921	0.0493327
4679000	5.7643726	5.1136778	4.2751125	0.0359320
4680000	5.8801303	4.6848402	4.2014257	0.0648986
4681000	5.7908423	5.2238237	4.4977038	0.0244823
4682000	5.7904843	5.2751903	4.3142735	0.0048899
4683000	5.8648630	5.5975013	4.1419007	0.0094222
4684000	5.8246283	4.4050789	4.2055965	0.0175063
4685000	5.7728561	4.4939736	4.3693007	0.1174227
4686000	5.8790413	4.7377990	4.5252109	0.0438376
4687000	5.9675759	4.6182681	4.4156772	0.1531471
4688000	5.8786421	4.5493118	4.2559366	0.0555104
4689000	5.8379765	5.4738476	4.4007126	0.0460656
4690000	5.8692338	5.2099487	4.1227008	0.0173117
4691000	5.8836469	4.9669708	4.4658635	0.0663437
4692000	5.8264024	5.6163269	4.4672928	0.1338034
4693000	5.8823814	5.0371262	4.1010694	0.0109130
4694000	5.7981632	5.4981711	4.2123793	0.0506857
4695000	5.7751513	5.3008008	4.4076747	0.0799256
4696000	5.8640510	4.5221969	4.2522414	0.0843228
4697000	5.8742693	5.1508100	4.4681353	0.0294408
4698000	5.8060538	4.5396471	4.3855722	0.0487382
4699000	5.8236332	5.3474410	4.2132506	0.0234303
4700000	5.9183371	4.3324178	4.2533724	0.0158789
4701000	5.7576221	5.3670879	4.2890443	0.0217927
4702000	5.9072571	4.6476418	4.1841497	0.0262803
4703000	5.8323904	4.8557631	4.3486925	0.1038556
4704000	5.8654201	4.9939846	4.4612412	0.0228149
4705000	5.8323726	4.2566813	4.2532499	0.0115864
4706000	5.9180650	5.3402154	4.3940141	0.1279415
4707000	5.8079576	4.8800552	4.5348947	0.0555011
4708000	5.8337750	4.9155745	4.1933686	0.0941139
4709000	5.7972131	4.8496507	4.4191817	0.0323822
4710000	5.8117318	4.1754112	4.1587493	0.0331850
4711000	5.8559044	5.2122377	4.2446627	0.1021952
4712000	5.8196960	5.6587443	4.3281416	0.1006788
4713000	5.7595160	4.7362658	4.2473744	0.0217849
4714000	5.8875328	4.5225497	4.1228899	0.1562148
4715000	5.7779071	4.5060304	4.1564911	0.0544486
4716000	5.8568924	5.8441862	4.4933732	0.0178194
4717000	5.7890859	4.8885068	4.3751190	0.1517389
4718000	5.8689437	5.4822250	4.5322183	0.0207299
4719000	5.8820016	5.4709260	4.5059528	0.0533014
4720000	5.8163082	4.9694464	4.2637969	0.0111542
4721000	5.8255661	4.5725193	4.4749575	0.0672947
4722000	5.8323097	5.4939557	4.2822758	0.0343845
4723000	5.8078132	5.2781966	4.1266289	0.1126944
4724000	6.0470164	4.4688127	4.3743937	0.0951192
4725000	5.8735392	4.7588866	4.4372821	0.0100530
4726000	5.8075851	4.7300402	4.1404263	0.0729853
4727000	5.7565876	5.4383278	4.2200972	0.0198893
4728000	5.8470254	4.9172539	4.2643791	0.0240376
4729000	5.8816166	5.2797924	4.1870554	0.0538833
4730000	5.9034686	5.3585604	4.2623314	0.0428904
4731000	5.8462668	5.5774616	4.1127172	0.1024512
4732000	5.8715918	4.9809975	4.4892315	0.0699146
4733000	5.8498341	4.5321990	4.2828040	0.2251731
4734000	5.7544672	4.8413351	4.3107079	0.0302600
4735000	5.8742828	4.8650724	4.1304830	0.0339607
4736000	5.7893990	4.4961110	4.4840726	0.1313957
4737000	5.8154778	5.8010991	4.5380855	0.1237543
4738000	5.7487914	4.6144755	4.5514076	0.0254110
4739000	5.7630187	5.1278611	4.2821856	0.0521028
4740000	5.8065948	4.6202754	4.2823034	0.1268539
4741000	5.8184012	5.0626801	4.3938169	0.0972268
4742000	5.8679730	5.8047768	4.4572513	0.0615883
4743000	5.8037448	4.6471328	4.2204237	0.1177240
4744000	5.7320572	5.6223259	4.3319333	0.0275032
4745000	5.8179711	5.0525048	4.2335870	0.0330667
4746000	5.7341355	5.3090314	4.5194570	0.0674092
4747000	5.7722244	5.4076086	4.5512737	0.1745468
4748000	5.8871271	5.3410011	4.4692820	0.0401706
4749000	5.7526865	4.5216047	4.1260706	0.0631002
4750000	5.8356967	4.6862912	4.3125591	0.0126150
4751000	5.7711831	5.0713677	4.4902820	0.0664350
4752000	5.7650305	4.4649605	4.4490152	0.0655249
4753000	5.8417486	4.7123116	4.1882296	0.0548208
4754000	5.8318986	4.3775650	4.1232704	0.0303106
4755000	5.8125235	4.6637504	4.1367966	0.0309817
4756000	5.7966892	5.1462541	4.4988190	0.0207348
4757000	5.8823212	4.8194347	4.5149363	0.0427470
4758000	5.9490919	5.2108808	4.3955518	0.0432072
4759000	5.7658873	4.8611233	4.2025246	0.0328340
4760000	5.7834036	5.4002147	4.2325504	0.0289766
4761000	5.8488088	5.4219312	4.4581407	0.0542358
4762000	5.8277477	4.7491214	4.2208633	0.1656532
4763000	5.8659653	5.5482598	4.2783740	0.1095736
4764000	5.9051831	4.5722840	4.3993682	0.0274894
4765000	5.8897834	4.6401151	4.2119691	0.0401548
4766000	5.9022711	5.0526449	4.2498789	0.0710727
4767000	5.9744732	5.2519328	4.2071871	0.0216969
4768000	5.8507092	5.7690520	4.3965187	0.0699113
4769000	5.8403934	4.5694584	4.2913140	0.0312722
4770000	5.7979711	5.2098970	4.1101748	0.0837317
4771000	5.7824698	4.7004048	4.3674267	0.0093772
4772000	5.7619737	5.4771593	4.4273286	0.0386138
4773000	5.8401009	4.4042937	4.3496505	0.0306727
4774000	5.9499781	5.3648396	4.3328198	0.0758529
4775000	5.7814316	4.7802969	4.3975145	0.0414987
4776000	5.7925340	5.4299253	4.4609057	0.0556096
4777000	5.9528905	4.2794661	4.1955210	0.0453827
4778000	5.8995445	4.6294877	4.4945486	0.0462134
4779000	5.8655517	5.8588089	4.4462749	0.0862272
4780000	5.7802661	4.3100380	4.1441893	0.1160981
4781000	5.7509698	4.3162794	4.3068355	0.0088975
4782000	5.7468002	5.4589957	4.2629783	0.1006344
4783000	5.8320469	4.3591117	4.2588312	0.1193503
4784000	5.8387693	5.0919905	4.4949670	0.0176108
4785000	5.8003893	4.6276631	4.3040372	0.0947690
4786000	5.8344150	5.1690743	4.3210939	0.0538703
4787000	5.7823257	4.9422581	4.3445681	0.0485265
4788000	5.7922843	4.7238154	4.3603037	0.0647311
4789000	5.9081772	5.2141218	4.3919209	0.0298277
4790000	5.8544334	4.5121071	4.2008371	0.0392371
4791000	5.8310634	4.7947196	4.3695850	0.0303607
4792000	5.7122646	4.9027222	4.2863435	0.0757248
4793000	5.8308055	4.5700313	4.4187300	0.0081172
4794000	5.8464149	4.5155274	4.2834097	0.0937910
4795000	5.8404631	5.3940065	4.3902334	0.1579283
4796000	5.8366765	5.3867544	4.3443974	0.0743909
4797000	5.8205839	5.8026604	4.3784327	0.0415328
4798000	5.7811675	4.6627539	4.5027006	0.0356438
4799000	5.8665420	4.7278971	4.1655840	0.0540798
4800000	5.8770196	5.0262011	4.2060600	0.0812692
4801000	5.8977178	5.0444154	4.4953573	0.0790522
4802000	5.8424826	5.1387408	4.5154922	0.0177610
4803000	5.8590375	4.7102058	4.4629402	0.0182401
4804000	5.8896629	5.5731234	4.4550640	0.0409283
4805000	5.8212528	5.7106133	4.5115483	0.0466521
4806000	5.7582787	5.1156345	4.3445574	0.0407429
4807000	5.8199547	5.5972091	4.1165131	0.0360684
4808000	5.7802522	5.5821979	4.5327215	0.0698584
4809000	5.8029853	5.7038882	4.5224739	0.0125124
4810000	5.8742020	5.1068142	4.2190169	0.0583313
4811000	5.8141779	4.8714208	4.4039326	0.1008769
4812000	5.8430885	4.6515759	4.1560683	0.0172044
4813000	5.8233090	5.7377287	4.4905691	0.0783752
4814000	5.7728745	4.7766123	4.2948154	0.0841730
4815000	5.7872298	4.5509061	4.3142880	0.0424725
4816000	5.7816264	4.6113315	4.2504034	0.0810845
4817000	5.8015135	5.2022222	4.5228886	0.0310074
4818000	5.7694505	5.2736759	4.4554935	0.0409899
4819000	5.8110000	5.2227542	4.3089889	0.1300642
4820000	5.7921756	5.1749693	4.2863857	0.0225133
4821000	5.7958347	4.5802835	4.2709267	0.0393129
4822000	5.8862326	5.8671229	4.3273316	0.0040627
4823000	5.8574967	5.0270420	4.4581716	0.0140422
4824000	5.8000559	5.7379960	4.2640984	0.0727714
4825000	5.8295260	4.8447556	4.1785025	0.1951560
4826000	5.7647534	4.6469845	4.5172347	0.0729714
4827000	5.8167337	4.8198631	4.2135868	0.0840192
4828000	5.7840844	4.5724591	4.1338994	0.0234616
4829000	5.8173336	5.0156562	4.2299531	0.0454419
4830000	5.9070860	5.3439575	4.1894620	0.0589335
4831000	5.9258115	4.4812283	4.4541639	0.0543469
4832000	5.8156715	4.7375959	4.4219635	0.0105932
4833000	5.7504732	5.2968111	4.1524840	0.0221300
4834000	5.8512375	5.8174898	4.3968291	0.0230977
4835000	5.9058599	4.8000308	4.4477759	0.0508114
4836000	5.8339038	4.8000517	4.4578841	0.1244182
4837000	5.8130023	5.4531547	4.3542830	0.0822779
4838000	5.8467491	5.4512321	4.1356083	0.0085599
4839000	5.7584881	5.4865878	4.2917817	0.0538101
4840000	5.8777267	5.2807102	4.1394381	0.0864431
4841000	5.9280849	5.5588245	4.4557979	0.0689406
4842000	5.8923459	5.1129683	4.1966388	0.0826786
4843000	5.8807364	5.5400103	4.4049003	0.3279786
4844000	5.7804986	5.4151249	4.4850166	0.0573158
4845000	5.8163578	4.2383247	4.2053932	0.0321557
4846000	5.7561908	4.2490724	4.2088518	0.0393493
4847000	5.8354597	4.6793350	4.4606428	0.0651845
4848000	5.8481773	4.8629444	4.4967751	0.1122056
4849000	5.8737405	5.0239082	4.4339617	0.0426703
4850000	5.7967867	5.0006545	4.2203835	0.0406353
4851000	5.8976136	4.9169881	4.1561184	0.0244915
4852000	5.8658006	4.5550307	4.5000079	0.1178055
4853000	5.9097278	4.7781934	4.3176931	0.0395586
4854000	5.8533092	5.6219275	4.1464717	0.0531532
4855000	5.8441945	5.6692873	4.4634789	0.0143423
4856000	5.8859375	5.8068098	4.2901448	0.0546646
4857000	5.7748532	4.4620072	4.2390680	0.0460643
4858000	5.8457299	5.4222365	4.2508466	0.1426487
4859000	5.9182069	5.6776523	4.3555018	0.0496857
4860000	5.8767014	4.1790308	4.1256788	0.1666928
4861000	5.9636062	4.3972766	4.2598190	0.0370394
4862000	5.8229847	4.9011306	4.1322447	0.0558248
4863000	5.8049647	5.6321677	4.4012790	0.0352310
4864000	5.7766274	5.7662555	4.3363185	0.0533899
4865000	5.7877398	4.2968066	4.1723494	0.0418551
4866000	5.7741758	5.4175273	4.3687619	0.0333633
4867000	5.7865340	4.9310230	4.1107371	0.0121197
4868000	5.8132034	5.3759744	4.3430865	0.1894044
4869000	5.8239647	4.8428187	4.3335107	0.0868755
4870000	5.8778427	4.7235251	4.4650803	0.1286664
4871000	5.7525368	5.1833007	4.3124538	0.0586055
4872000	5.8778239	5.1896066	4.4452112	0.0981618
4873000	5.8076302	5.2718096	4.3715870	0.0796689
4874000	5.8317540	5.4722284	4.1461444	0.0720689
4875000	5.7886611	5.2318052	4.3492319	0.0488981
4876000	5.8286402	4.9661613	4.1876413	0.0313395
4877000	5.7697350	5.6801807	4.4829384	0.0575272
4878000	5.8441635	5.6739187	4.4838030	0.0641050
4879000	5.7778123	5.4742419	4.2203133	0.0217181
4880000	5.8052532	5.5741388	4.5329369	0.0420759
4881000	5.8316820	5.5723675	4.1760436	0.0864552
4882000	5.7560195	5.7420759	4.2096733	0.1002993
4883000	5.8370128	5.0592718	4.2282181	0.0090140
4884000	5.7835789	4.8432893	4.2289220	0.0413806
4885000	5.7703803	4.8430130	4.3142292	0.0510103
4886000	5.7567545	5.4694016	4.2748517	0.0737043
4887000	5.7856214	5.5881099	4.3247724	0.0501910
4888000	5.8602323	5.5722272	4.1998718	0.0276309
4889000	5.8540979	4.4150111	4.3059591	0.0143531
4890000	5.8264875	5.3182770	4.4531882	0.0125631
4891000	6.0195170	4.4959589	4.3178716	0.0638608
4892000	5.8408658	4.5021053	4.3080602	0.0566542
4893000	5.8326129	4.9679415	4.4566382	0.0757888
4894000	5.8055783	4.3192390	4.2594841	0.0230244
4895000	5.8461178	5.2511621	4.3875158	0.1071352
4896000	5.7345969	4.6190573	4.5350791	0.0120348
4897000	5.8367159	5.4200168	4.2502938	0.0568697
4898000	5.8585988	5.4735838	4.2919817	0.0831752
4899000	5.8103199	5.0932362	4.4651370	0.0250074
4900000	5.8778946	4.5806586	4.2682378	0.0427203
4901000	5.8733074	4.8743945	4.2817296	0.0338540
4902000	5.8926753	4.7352157	4.1998184	0.0376787
4903000	5.8993749	5.5933856	4.2312834	0.0460581
4904000	5.7225624	5.0734549	4.2838720	0.0379215
4905000	5.8258895	4.6319002	4.2414607	0.0263832
4906000	5.8818989	5.1494832	4.1757802	0.0238197
4907000	5.8145847	4.8168942	4.3771001	0.1562000
4908000	5.8416460	5.0169617	4.2278154	0.0471534
4909000	5.8900496	5.0412669	4.4891755	0.0742062
4910000	5.8012076	5.2445031	4.4309541	0.0402248
4911000	5.9444471	4.2906196	4.1256797	0.1278699
4912000	5.7722507	5.2238738	4.4053506	0.0516829
4913000	5.8275441	5.5504136	4.1733050	0.0595611
4914000	5.9160071	4.5741422	4.5270976	0.0269268
