Gen	t_n5	t_n6	t_n7	mu
1672000	5.7993507	5.0157063	4.2209073	0.0879245
1673000	5.7729204	4.8708069	4.1184079	0.1495285
1674000	5.7664928	4.8694764	4.2314333	0.2313601
1675000	5.8538080	5.8180752	4.2153100	0.0601725
1676000	5.7982736	4.7851263	4.2271481	0.0667840
1677000	5.8869393	5.5876288	4.3310819	0.0695261
1678000	5.9177216	4.4532150	4.4252986	0.0091264
1679000	5.8286980	4.5117404	4.3367103	0.0596770
1680000	5.8082744	4.9175307	4.1214661	0.0166083
1681000	5.8205354	5.2091963	4.4304552	0.0524921
1682000	5.8570854	5.7754982	4.3830419	0.0303779
1683000	5.9286324	5.2996059	4.1684304	0.2056473
1684000	5.8395480	5.5607616	4.4329306	0.1272636
1685000	5.8624189	5.5633048	4.5028135	0.0295413
1686000	5.7770605	4.8139436	4.3635694	0.0189221
1687000	5.8784273	4.6005484	4.4029368	0.0476719
1688000	5.9603524	4.1541046	4.1509945	0.0276188
1689000	5.8996014	5.3101358	4.0800898	0.0252500
1690000	5.8354080	5.4390770	4.1816411	0.0611323
1691000	5.8413835	5.2745052	4.2875562	0.0644736
1692000	5.8742931	4.7416667	4.5138671	0.1443141
1693000	5.9837883	4.6055755	4.4320812	0.0472534
1694000	5.7738514	4.6842082	4.2497394	0.0158771
1695000	5.9129478	5.1914109	4.3206953	0.0222409
1696000	5.8292008	5.1126774	4.4660361	0.1203357
1697000	5.8586283	4.5532065	4.4100997	0.0251533
1698000	5.7509402	4.7936467	4.3521996	0.0319438
1699000	5.9161497	4.3963341	4.2465998	0.1494569
1700000	5.8158957	5.0724120	4.4713979	0.1400617
1701000	5.8532782	4.7205811	4.2338053	0.0489491
1702000	5.8945937	5.3272978	4.1680215	0.0256324
1703000	5.7382346	5.3215276	4.1466387	0.0149595
1704000	5.8426379	5.7752859	4.2667034	0.0089791
1705000	5.7312613	4.8063197	4.1973889	0.1024593
1706000	5.7405846	5.6206487	4.4852176	0.0753814
1707000	5.8225542	5.2538190	4.3360339	0.0410305
1708000	5.8737176	5.7887447	4.4656981	0.0978168
1709000	5.6639692	5.6596620	4.2761161	0.0218878
1710000	5.8362561	5.2883418	4.3172170	0.0972404
1711000	5.8742839	5.0239954	4.2451060	0.0619338
1712000	5.8690719	5.4731215	4.4792456	0.0441823
1713000	5.9128797	5.6769615	4.3703350	0.0266999
1714000	5.9100784	4.4265470	4.4074365	0.0913328
1715000	5.7905182	4.3858465	4.2183819	0.0477606
1716000	5.7438555	5.3712414	4.4438532	0.1773317
1717000	5.7861460	4.7088890	4.3535575	0.0355566
1718000	5.7988818	5.4437545	4.4151539	0.1206003
1719000	5.9002454	4.6684930	4.5234780	0.0207702
1720000	5.7835299	5.0178812	4.1742529	0.0833317
1721000	5.7733672	4.8693561	4.1978934	0.0668968
1722000	5.8029420	4.3017597	4.2418411	0.0658862
1723000	5.9186065	4.7207786	4.1872212	0.0188265
1724000	5.8846162	4.8043482	4.5057341	0.0299962
1725000	5.9329106	5.0794087	4.4348975	0.0094498
1726000	5.9552593	4.5055837	4.3899402	0.1090936
1727000	5.9714069	5.6760549	4.3353333	0.0114716
1728000	5.7915259	4.9531214	4.4839106	0.0456244
1729000	5.7555985	4.7535884	4.1743367	0.0609765
1730000	5.7539589	4.9997777	4.3234678	0.0238052
1731000	5.8024821	4.9251101	4.2135249	0.0213966
1732000	5.8390394	5.4409094	4.3973358	0.0761167
1733000	5.8211442	5.1985557	4.4809751	0.0337112
1734000	5.8472523	4.5017994	4.2719856	0.0670801
1735000	5.7871639	5.0339580	4.3015814	0.1176712
1736000	5.7338730	4.1513330	4.1172391	0.0558333
1737000	5.8177423	4.7999489	4.3648881	0.0370620
1738000	5.8416078	5.2130690	4.4323338	0.0952182
1739000	5.8145004	5.4110180	4.4471212	0.0231476
1740000	5.8415008	4.7783345	4.4543240	0.0331875
1741000	5.8355241	5.0480118	4.1628101	0.1416111
1742000	5.7963599	4.3991171	4.3049311	0.0423323
1743000	5.7587022	5.2157961	4.4705515	0.0448271
1744000	5.8714621	5.6549210	4.2184095	0.0415598
1745000	5.8591671	5.3870594	4.2656258	0.0301650
1746000	5.7406140	4.6568247	4.5204902	0.0877649
1747000	5.7616694	5.5921722	4.3971616	0.0580892
1748000	5.7540812	4.5750321	4.4971852	0.0611683
1749000	5.7792558	5.1906023	4.2877716	0.2027732
1750000	5.8659935	4.5799087	4.1479296	0.0209796
1751000	5.7308803	4.1605625	4.1585523	0.0684180
1752000	5.7865340	5.3955348	4.3486717	0.0195712
1753000	5.8900530	5.6724496	4.1862134	0.0950059
1754000	5.8916776	4.5311320	4.3151310	0.0422526
1755000	5.8817277	4.9342051	4.4859838	0.0505256
1756000	5.8080801	5.5421618	4.4412569	0.0434704
1757000	5.9354635	5.6211282	4.4017914	0.0290708
1758000	5.7385643	4.4886060	4.3124221	0.0454824
1759000	5.7865597	5.4131221	4.2342039	0.0570154
1760000	5.7079821	5.2400168	4.3575552	0.0132938
1761000	5.7851520	4.8386380	4.3614178	0.0207730
1762000	5.7628465	4.4857825	4.4429648	0.1284417
1763000	5.8430279	4.7264257	4.5107195	0.1177354
1764000	5.7975668	4.4339798	4.3851596	0.0695940
1765000	5.9505602	4.5702487	4.4670897	0.0569456
1766000	5.8648070	5.1259015	4.2442005	0.0701223
1767000	5.8129585	5.1753903	4.1327914	0.0803069
1768000	5.8361084	5.4033543	4.3699087	0.0343852
1769000	5.8392120	5.0247679	4.3499503	0.0633047
1770000	5.9166348	5.3479587	4.5138356	0.0286703
1771000	5.8534883	4.1610854	4.1032430	0.0543307
1772000	5.7311802	5.7191118	4.1683531	0.0721053
1773000	5.8485940	5.5857312	4.4991573	0.0633267
1774000	5.8583434	4.5275375	4.2578940	0.1736977
1775000	5.8023832	4.8926485	4.4725054	0.0166916
1776000	5.8808851	5.2726974	4.3604310	0.0186135
1777000	5.8109766	5.5936237	4.1251076	0.1225268
1778000	5.8316801	5.4288229	4.4201302	0.0978806
1779000	5.8767560	5.8087736	4.3557641	0.0380110
1780000	5.8400358	4.3848385	4.2747662	0.0671395
1781000	5.9115413	4.6456284	4.4224443	0.0060598
1782000	5.8810073	5.5231763	4.2450998	0.0659427
1783000	5.8449150	5.5968763	4.2520691	0.0802941
1784000	5.8794425	4.9617679	4.1346907	0.0306786
1785000	5.8446204	5.5026419	4.3624626	0.1270091
1786000	5.8208616	5.1439521	4.1961820	0.0849470
1787000	5.8111891	4.8871508	4.3228595	0.1171331
1788000	5.9534216	4.7674501	4.4007093	0.0324369
1789000	5.8218346	4.3650835	4.1730006	0.0531320
1790000	5.8412594	4.7985719	4.3771494	0.0645836
1791000	5.9267769	4.6449755	4.2476193	0.0264607
1792000	5.7916673	4.7996237	4.1868415	0.0953950
1793000	5.8047338	5.6565430	4.3682083	0.0099364
1794000	5.8480554	4.3220785	4.2830541	0.0671463
1795000	5.8044634	5.5167292	4.1476362	0.0593758
1796000	5.9902377	4.2718559	4.1616964	0.0373547
1797000	5.7090285	4.8091519	4.3584421	0.0430305
1798000	5.7577438	4.7241277	4.4668816	0.0316622
1799000	5.8360622	4.8706673	4.5212508	0.0634386
1800000	5.8399152	5.7459897	4.3423485	0.0536220
1801000	5.8205388	5.7656636	4.1311717	0.1802300
1802000	5.7933535	4.5676150	4.3984801	0.0435594
1803000	5.7294755	4.8860163	4.4530447	0.0407555
1804000	5.9028109	4.8414730	4.1977098	0.0054459
1805000	5.7914957	5.4341098	4.3904214	0.0259954
1806000	5.7613268	4.4521241	4.3167040	0.0564687
1807000	5.9468316	4.9328545	4.4682247	0.0530825
1808000	5.8066692	4.4497642	4.2506700	0.0646515
1809000	5.7973507	5.5175774	4.5239509	0.0449014
1810000	5.8119906	5.3905694	4.2859916	0.0433455
1811000	5.8950850	4.6666919	4.4176158	0.0276587
1812000	5.8714553	5.5862183	4.3786979	0.0398317
1813000	5.7537566	5.5932055	4.3336022	0.0689134
1814000	5.8710863	4.4980324	4.4216917	0.0287651
1815000	5.7940768	4.5059925	4.2988100	0.0146218
1816000	5.8966648	4.9963404	4.1443745	0.0122810
1817000	5.8121731	5.7474505	4.5038820	0.0772326
1818000	5.8873697	5.2096537	4.2852398	0.0360001
1819000	5.7796709	5.4884198	4.4867045	0.0192046
1820000	5.8435877	5.5711511	4.3232286	0.0553620
1821000	5.9013773	4.8964804	4.5271469	0.0782606
1822000	5.8231691	5.7386921	4.2588537	0.0703548
1823000	5.8359933	4.1612256	4.1384607	0.0768947
1824000	5.8439015	4.6089867	4.5344862	0.0592371
1825000	5.8620300	4.3956627	4.1878496	0.0252071
1826000	5.7773632	4.5453263	4.3557279	0.0471991
1827000	5.8515396	5.0892689	4.3274511	0.0636415
1828000	5.8136303	5.7073895	4.2489522	0.0308709
1829000	5.8654051	5.1898834	4.2761156	0.0519270
1830000	5.8910821	5.3127998	4.1580873	0.0141599
1831000	5.7404158	5.0137805	4.1410608	0.1000670
1832000	5.8782997	4.6258082	4.1345547	0.0879213
1833000	5.9332061	5.8356323	4.1868418	0.1396469
1834000	5.8639158	5.6046825	4.2437060	0.0261369
1835000	5.8182831	5.4107475	4.2957202	0.0866347
1836000	5.9018356	5.2743667	4.1878668	0.0345684
1837000	5.8874567	5.6183934	4.3118491	0.0164482
1838000	5.7206130	5.3237811	4.4018410	0.0059321
1839000	5.8488480	5.0963942	4.3608293	0.0858374
1840000	5.8997780	4.9545927	4.1251573	0.0468278
1841000	5.9391598	5.7057242	4.4298845	0.0222440
1842000	5.7192158	4.7760140	4.4078721	0.0704615
1843000	5.8570129	5.1455720	4.1579569	0.0498786
1844000	5.8258009	5.5084063	4.4792393	0.0738022
1845000	5.8290561	5.3854254	4.2502485	0.0321172
1846000	5.9124072	4.7007628	4.4267048	0.0652331
1847000	5.8092871	4.6275657	4.3309939	0.0714292
1848000	5.8668434	4.8454682	4.1155384	0.0639933
1849000	5.8623412	4.5462226	4.5461089	0.1321166
1850000	5.8662162	4.1763982	4.1532357	0.0173456
1851000	5.8477410	4.6079718	4.4670123	0.1029098
1852000	5.9457783	5.8068820	4.1810596	0.0262990
1853000	5.8264307	5.5185029	4.4430781	0.1093192
1854000	5.7783608	4.6902069	4.3123168	0.0942221
1855000	5.7712608	4.3263559	4.2914359	0.0037685
1856000	5.8281313	4.3687579	4.3299210	0.0212124
1857000	5.9492398	5.3730776	4.3845250	0.1418346
1858000	5.7511921	4.6695522	4.4631923	0.0231247
1859000	5.8044789	5.3239041	4.2683823	0.0230350
1860000	5.8329908	5.0900699	4.2152670	0.1047672
1861000	5.7899859	5.7167184	4.3716981	0.0156727
1862000	5.7460150	5.7096168	4.3566317	0.0332406
1863000	5.8136985	5.1378235	4.3072355	0.0493966
1864000	5.7532427	4.5391335	4.3235511	0.0056189
1865000	5.8373010	4.4319160	4.1377891	0.0437618
1866000	5.8559767	5.4234191	4.2694934	0.0056028
1867000	5.8097842	5.0972321	4.4797627	0.0203701
1868000	5.8213181	4.6654353	4.3184264	0.0220259
1869000	5.8089695	4.3113055	4.2958125	0.0407772
1870000	5.8878830	5.2180847	4.1308062	0.0149574
1871000	5.9516038	5.8054510	4.5099363	0.0429880
1872000	5.7242532	4.3796596	4.1451768	0.0558264
1873000	5.8887978	5.3109142	4.2250596	0.0339959
1874000	5.7682243	5.2874142	4.4394964	0.0381387
1875000	5.8051512	4.9664405	4.1487318	0.0701249
1876000	5.8766947	4.9570007	4.1565736	0.0235560
1877000	5.7792047	5.4995679	4.3681710	0.0416582
1878000	5.8947274	5.2300707	4.5110314	0.2090108
1879000	5.8124701	5.4677556	4.4971900	0.0906509
1880000	5.7779169	4.7608074	4.2269863	0.0310776
1881000	5.9108901	5.7595759	4.3620353	0.0283864
1882000	5.7361905	4.5003197	4.2847254	0.0108883
1883000	5.9046517	5.1501592	4.4126589	0.0053150
1884000	5.7518267	4.9179754	4.5244323	0.0309811
1885000	5.8771040	5.0212530	4.5148811	0.1169278
1886000	5.7319402	5.2289223	4.4969213	0.1043113
1887000	5.8159569	4.9119488	4.1835453	0.1198394
1888000	5.8947314	5.4617199	4.4139799	0.0452342
1889000	5.8789183	5.4651588	4.3269661	0.0143050
1890000	5.8046160	5.2089841	4.1411984	0.0181747
1891000	5.7713226	4.8583508	4.1671274	0.0059107
1892000	5.8421124	4.6794650	4.2559708	0.0395136
1893000	5.7290100	5.1549405	4.3691668	0.1059514
1894000	5.8023396	4.8224451	4.1477926	0.0584423
1895000	5.8216479	4.2393594	4.1272607	0.0610365
1896000	5.9005944	4.5214299	4.4303053	0.1060814
1897000	5.8027483	5.4676812	4.3304728	0.1140468
1898000	5.8352099	4.5185681	4.1847053	0.0209570
1899000	5.8390204	5.7747965	4.5073865	0.1486123
1900000	5.7665571	5.7250108	4.3011936	0.1085243
1901000	5.8831490	4.9232941	4.3933523	0.0080129
1902000	5.7965205	5.5504048	4.4390136	0.0949068
1903000	5.8215845	5.3269079	4.4810208	0.0797900
1904000	5.7146184	5.1798247	4.2998302	0.0303382
1905000	5.7861141	4.3832235	4.3550854	0.0110623
1906000	5.7891289	4.9067838	4.1835127	0.0531903
1907000	5.8300907	5.4556838	4.2067906	0.0272787
1908000	5.7732318	4.6743330	4.2004536	0.0924589
1909000	5.7913939	4.9785960	4.1899525	0.0448562
1910000	5.9180811	4.5815446	4.3533127	0.0473135
1911000	5.7776515	4.4483165	4.2618868	0.0711998
1912000	5.8710504	5.0947813	4.4612596	0.2619038
1913000	5.7274086	5.6354607	4.4856246	0.0813018
1914000	5.8920990	5.8003711	4.5103559	0.1837846
1915000	5.8603928	4.6989244	4.3264800	0.0888686
1916000	5.8951383	4.8668467	4.1956465	0.1718790
1917000	5.7854108	5.6336894	4.3297329	0.0286785
1918000	5.7804490	5.3902732	4.5191698	0.0513168
1919000	5.7607043	4.7858826	4.4566033	0.0952030
1920000	5.9328789	4.4925962	4.3515943	0.0572175
1921000	5.8988173	5.2091134	4.5155601	0.0444232
1922000	5.7929373	5.3479877	4.4746538	0.0300043
1923000	5.8126499	4.8106369	4.2414785	0.0283236
1924000	5.7402422	4.3823582	4.3290513	0.1210623
1925000	5.7531933	4.3390903	4.2126529	0.1355398
1926000	5.8122022	4.9989873	4.1682217	0.0282856
1927000	5.7587150	5.0786330	4.4053119	0.0465060
1928000	5.7874861	5.3455534	4.3114524	0.0998840
1929000	5.8659558	5.8629991	4.2608998	0.0674811
1930000	5.7798034	5.6331106	4.2024668	0.0777976
1931000	5.7605364	4.7143605	4.4529704	0.0110010
1932000	5.9432591	4.5899185	4.3897059	0.0233467
1933000	5.8342364	5.2613971	4.4200767	0.0334727
1934000	5.7350058	4.4094832	4.3403388	0.0173640
1935000	5.7730780	5.5730305	4.4534599	0.0413584
1936000	5.8287864	4.7543287	4.4470246	0.0663806
1937000	5.8687794	5.1091692	4.1160692	0.0445304
1938000	5.8384349	4.8764053	4.4576672	0.0721093
1939000	5.7874877	5.5585116	4.1729145	0.0290321
1940000	5.8919559	5.5500104	4.3053377	0.1578621
1941000	5.8813316	4.2309837	4.2089455	0.0249198
1942000	5.8831309	4.7335693	4.3287722	0.0144663
1943000	5.7665692	5.7184451	4.5122727	0.0476161
1944000	5.8431953	4.8645188	4.2538137	0.0221202
1945000	5.8814014	5.6618114	4.4470596	0.0759780
1946000	5.9703178	5.8585375	4.4822582	0.0149359
1947000	5.7742774	4.6129734	4.2316378	0.1413411
1948000	5.8762494	5.5865835	4.3979923	0.1162357
1949000	5.8699831	4.3486380	4.2903272	0.0252011
1950000	5.8197242	4.5122854	4.3494636	0.0455661
1951000	5.8212294	5.3405577	4.2278566	0.0779924
1952000	5.8249288	4.7762646	4.5071559	0.0193791
1953000	5.8407748	4.8197765	4.2917260	0.1058182
1954000	5.8930242	4.8236373	4.5029931	0.0092538
1955000	5.7473780	5.6039707	4.5333582	0.0565251
1956000	5.9187241	5.5077161	4.4609910	0.0692295
1957000	5.7589462	5.5604587	4.2921787	0.0290007
1958000	5.8017424	5.6594524	4.3507690	0.1052580
1959000	5.8684268	5.6986838	4.3536469	0.0541268
1960000	5.8272233	4.8899108	4.3099864	0.0955904
1961000	5.8377858	4.6434549	4.4977709	0.0714018
1962000	5.8676489	4.9644294	4.4485251	0.0838220
1963000	5.7624944	4.4166000	4.2097921	0.0569058
1964000	5.8370758	4.2832555	4.1696139	0.0767617
1965000	5.8203506	4.5406977	4.5199027	0.0352764
1966000	5.8645890	5.4620615	4.1041883	0.0559440
1967000	5.8593521	5.2359334	4.1579993	0.0683225
1968000	5.7867219	5.2679609	4.4732807	0.0509216
1969000	5.9051131	4.9044931	4.2934178	0.1912407
1970000	5.7298523	5.4053213	4.1271515	0.0044269
1971000	5.9687459	4.6972166	4.3542756	0.0544115
1972000	5.9294901	5.6779724	4.3769657	0.0764081
1973000	5.8513327	5.2338455	4.3000507	0.0478387
1974000	5.7461898	5.1241198	4.1568986	0.0857128
1975000	5.8458014	4.6390392	4.4725350	0.0647991
1976000	5.8552239	5.4635745	4.3168807	0.0518792
1977000	5.9070203	5.6338959	4.1013377	0.0050572
1978000	5.8086418	4.5841894	4.2518030	0.0039729
1979000	5.8046159	5.4672719	4.2063228	0.0220979
1980000	5.8817441	4.6609237	4.2558129	0.0061567
1981000	5.8289800	5.1605374	4.3144677	0.0233482
1982000	5.7845299	5.2887307	4.3805315	0.0366815
1983000	5.7683812	5.7333056	4.1979905	0.0249759
1984000	5.8065284	4.9270942	4.2689823	0.0894287
1985000	5.8273952	4.4600138	4.1247312	0.0515247
1986000	5.8293016	4.5765949	4.2125811	0.0453227
1987000	5.8737330	4.7164220	4.5148733	0.0473278
1988000	5.8894559	5.5391390	4.3486058	0.0431245
1989000	5.8484516	4.7540548	4.5055734	0.0032719
1990000	5.8079688	5.1236899	4.1595032	0.0390464
1991000	5.8716734	4.7251682	4.5011593	0.0268655
1992000	5.8821692	5.0763915	4.4140150	0.0103777
1993000	5.8819423	5.2054809	4.3983118	0.0918111
1994000	5.8108072	5.5269713	4.4408111	0.1755567
1995000	5.8582032	5.8085239	4.4978516	0.0268693
1996000	5.8609568	4.6974325	4.4791836	0.1030076
1997000	5.8522346	4.2919310	4.1639813	0.0527292
1998000	5.8788824	5.4496188	4.3120711	0.0103148
1999000	5.7507836	5.3811076	4.4031034	0.0640827
2000000	5.8361718	4.1898489	4.1810748	0.0775298
2001000	5.7713190	5.1532189	4.4565217	0.0468416
2002000	5.7499036	4.8511378	4.4309039	0.1241071
2003000	5.8601542	5.8058201	4.3076237	0.0513230
2004000	5.8044789	4.7697581	4.4167494	0.0604058
2005000	5.8975894	5.0051820	4.2765693	0.0803988
2006000	5.7264892	4.9425429	4.5061797	0.0607795
2007000	5.8398133	4.5008368	4.4877589	0.0448007
2008000	5.8388345	4.7440571	4.4964442	0.0441761
2009000	5.9092109	5.1644037	4.4217286	0.1027462
2010000	5.9387919	5.2752814	4.2793732	0.0279956
2011000	5.8675643	5.6875859	4.3012366	0.0193534
2012000	5.7266761	4.2886307	4.2574569	0.0607709
2013000	5.7454117	4.6501984	4.5064456	0.1302843
2014000	5.7691682	5.4724312	4.3346753	0.0188665
2015000	5.8468925	5.7314104	4.5231886	0.0358042
2016000	5.8019020	4.2468904	4.1171616	0.0441923
2017000	5.9159987	5.0316474	4.3004244	0.0363723
2018000	5.8804882	5.4795925	4.2894318	0.1129750
2019000	5.8083152	4.9681242	4.2618067	0.0199083
2020000	5.8341422	5.6196773	4.4430538	0.0774634
2021000	5.8138636	5.7169698	4.3421475	0.0678318
2022000	5.7029972	4.3182022	4.2664855	0.0205867
2023000	5.7423352	5.0428730	4.4839557	0.1556489
2024000	5.7091004	4.8275614	4.2055090	0.0560530
2025000	5.8283404	4.6686043	4.1337917	0.0451437
2026000	5.8461811	4.7498786	4.4606450	0.1168156
2027000	5.8127181	4.6639762	4.4136019	0.0910323
2028000	5.7918190	5.4918369	4.4485757	0.0898796
2029000	5.7744572	4.6950344	4.1974876	0.0304994
2030000	5.9023245	4.3649664	4.1243935	0.0310019
2031000	5.9310019	5.8011632	4.3929473	0.0555002
2032000	5.7642503	4.9746847	4.5194108	0.0263222
2033000	5.8519136	4.7288986	4.5089749	0.0011852
2034000	5.7561744	4.8341475	4.3734639	0.0415396
2035000	5.8377691	5.1014268	4.3736983	0.1168364
2036000	5.8769005	4.8050285	4.1561628	0.0400826
2037000	5.8331123	4.9827791	4.3497316	0.1274103
2038000	5.8132725	5.5232339	4.4919764	0.0846215
2039000	5.7660877	4.2120247	4.1923889	0.0507743
2040000	5.8550490	5.1679789	4.4162737	0.0139492
2041000	5.8392322	5.3783285	4.4897049	0.1967301
2042000	5.8787353	5.0659352	4.3623375	0.1140465
2043000	5.8488746	5.5883072	4.4671964	0.0252956
2044000	5.9790049	4.8847076	4.4669138	0.0601765
2045000	5.8759119	4.9708006	4.4425715	0.1423664
2046000	5.8379231	5.8233780	4.2028488	0.0321330
2047000	5.6758379	4.5490973	4.1650609	0.0186687
2048000	5.7443339	5.0263579	4.4531463	0.0085862
2049000	5.7332141	5.4538441	4.3162843	0.0417098
2050000	5.8955663	4.9997176	4.3616413	0.1174974
2051000	5.9237938	4.4385765	4.3611502	0.0346561
2052000	5.8034372	4.4050114	4.2376126	0.0221386
2053000	5.7939864	4.8110583	4.2438697	0.0731468
2054000	5.7785234	5.5010218	4.4152039	0.0716193
2055000	5.7922098	4.3184256	4.2182513	0.0578474
2056000	5.9023928	4.2918576	4.2450870	0.0495750
2057000	5.8107645	4.4577831	4.2365609	0.0949558
2058000	5.7672008	5.2476355	4.4222673	0.1625566
2059000	5.8503202	5.3378797	4.2732678	0.1107416
2060000	5.8700525	5.0558618	4.3642316	0.0509192
2061000	5.8893393	5.8770538	4.5265279	0.0352912
2062000	5.7524014	5.2548373	4.4102418	0.1384901
2063000	5.9341925	5.1083902	4.3568282	0.0127596
2064000	5.7653246	5.1766311	4.3084497	0.0973776
2065000	5.7923308	4.3998192	4.3795139	0.0579485
2066000	5.8324582	4.7615937	4.3187497	0.0072775
2067000	5.7842676	5.7151021	4.4598955	0.0132495
2068000	5.9389721	4.5217415	4.3657602	0.0118241
2069000	5.7858489	4.2061528	4.1352669	0.0283726
2070000	5.8240830	4.9088024	4.3372565	0.1054783
2071000	5.9003534	5.7405644	4.5108270	0.1331845
2072000	5.8182975	5.1677134	4.3923762	0.1689794
2073000	5.8403629	5.3142021	4.4635345	0.0183809
2074000	5.8880184	4.6755844	4.4361224	0.0654272
2075000	5.8579341	4.9967642	4.4647489	0.0364056
2076000	5.8181172	4.6165864	4.1676909	0.0837947
2077000	5.8614845	4.5791872	4.3901722	0.0452056
2078000	5.8151044	4.9701177	4.3811472	0.1070059
2079000	5.9351777	4.8875252	4.2854773	0.0360212
2080000	5.8854764	5.1803218	4.3766167	0.1774892
2081000	5.7822647	4.5906459	4.2699783	0.1234390
2082000	5.8436266	5.5406426	4.2190355	0.0032898
2083000	5.7946671	5.3787724	4.5009405	0.0623875
2084000	5.8682341	4.4109969	4.2470724	0.0299900
2085000	5.8615230	5.2463014	4.4689917	0.0581072
2086000	5.8612846	5.8479221	4.4985721	0.0269372
2087000	5.7965236	5.7810125	4.3320496	0.0371435
2088000	5.7918654	4.8844968	4.5147713	0.0235915
2089000	5.7810861	4.7813756	4.1792295	0.1506213
2090000	5.9365113	5.6369342	4.4442761	0.1784806
2091000	5.7927398	5.6008151	4.3209921	0.0337773
2092000	5.7689095	4.5337521	4.5113742	0.0634237
2093000	5.8194514	4.5732349	4.4345361	0.0783122
2094000	5.9104171	5.2042987	4.3453537	0.1424418
2095000	5.9089959	4.9122303	4.4783902	0.1558869
2096000	5.7987455	4.9766875	4.5234239	0.0419558
2097000	5.7337258	5.2316214	4.2453489	0.1636366
2098000	5.8506756	4.6165651	4.2177879	0.1978168
2099000	5.8046688	5.0854514	4.3501920	0.0550070
2100000	5.8057550	4.1808702	4.1709250	0.2115516
2101000	5.8073298	5.6283675	4.4129290	0.0115420
2102000	5.9900853	4.4925509	4.3205069	0.0206717
2103000	5.7864665	5.4067815	4.4974499	0.0729485
2104000	5.8344884	5.8144342	4.4267331	0.0914328
2105000	5.8310007	4.3773437	4.1997738	0.1154608
2106000	5.8404229	4.8125152	4.5122108	0.0566249
2107000	5.8923689	5.1713947	4.4757863	0.0495144
2108000	5.8051466	4.6294264	4.5383444	0.1558956
2109000	5.9648105	4.5104419	4.3752685	0.0075130
2110000	5.8192763	4.8592295	4.5090414	0.1207979
2111000	5.7179754	4.5453273	4.4105525	0.0559618
2112000	5.8219607	4.3148462	4.2401545	0.1553210
2113000	5.9084812	4.2025131	4.1994439	0.0771815
2114000	5.6958177	4.8858182	4.3790691	0.0160045
2115000	5.7344488	5.4336627	4.2843125	0.1319582
2116000	5.8140760	5.1516109	4.3037981	0.0350637
2117000	5.9264324	5.1891269	4.1892950	0.0372468
2118000	5.8629598	5.5454344	4.3178870	0.0084864
2119000	5.7503087	4.4251181	4.4100814	0.1216409
2120000	5.8790986	4.8167559	4.4435239	0.0802238
2121000	5.8735406	4.6382152	4.2567942	0.0425485
2122000	5.8726062	4.3090260	4.1633039	0.0106632
2123000	5.8668844	5.6149087	4.4727158	0.0921462
2124000	5.7466359	5.1741579	4.3720416	0.0047356
2125000	5.8758238	4.6399244	4.1141260	0.0301824
2126000	5.7157614	5.5808765	4.1546684	0.0721112
2127000	5.9587034	5.5213607	4.2947939	0.0345151
2128000	5.8896992	5.0597508	4.3277479	0.0546140
2129000	5.9253278	5.1798420	4.1690058	0.1322346
2130000	5.8693322	4.5691087	4.4027848	0.0367990
2131000	5.7747386	4.9857568	4.3086587	0.0376801
2132000	5.7913908	4.6674797	4.3515320	0.0016293
2133000	5.8585675	5.2940018	4.5200521	0.0690946
2134000	5.8161469	5.7873841	4.1982056	0.0573264
2135000	5.9115471	5.3782253	4.1328632	0.0874085
2136000	5.8721555	5.2289344	4.1851192	0.0163354
2137000	5.9765148	5.9420745	4.3166580	0.1341932
2138000	5.9208582	4.5293363	4.3654836	0.0194969
2139000	5.9423118	4.8851299	4.1852532	0.0464208
2140000	5.8111493	5.0417870	4.4458676	0.0969785
2141000	5.8127193	5.1027750	4.4186473	0.0257754
2142000	5.8872559	4.8121388	4.3457233	0.0471384
2143000	5.8706174	5.7763272	4.4536742	0.0349061
2144000	5.7777225	4.6061276	4.2501513	0.1786424
2145000	5.7960483	4.5186927	4.3590100	0.1131848
2146000	5.8016481	4.9444991	4.2511267	0.0870537
2147000	5.8364942	5.4581905	4.3571888	0.0359853
2148000	5.8535192	4.8737682	4.2346833	0.0659953
2149000	5.7911451	4.6381389	4.4621877	0.1246899
2150000	5.7676892	4.3023152	4.1544722	0.0480233
2151000	5.8155459	5.6378540	4.4928767	0.0336239
2152000	5.9363796	4.8209557	4.1740044	0.1176472
2153000	5.8872326	5.0108291	4.3100016	0.0637591
2154000	5.7984130	4.4971533	4.4479268	0.0504645
2155000	5.7956208	4.7173045	4.3427723	0.0020101
2156000	5.7845760	5.2422717	4.3999357	0.0696784
2157000	5.8335888	5.1972346	4.4910909	0.0415749
2158000	5.7766766	4.7627495	4.5242578	0.1480822
2159000	5.8510388	4.7581365	4.3569107	0.0538179
2160000	5.8508189	4.3576011	4.2980067	0.0360568
2161000	5.8009659	4.7736465	4.5194672	0.0267749
2162000	5.8057199	5.7253077	4.2383373	0.0580504
2163000	5.8667203	4.9778460	4.5251022	0.0561921
2164000	5.8497125	5.3843621	4.4120175	0.2227451
2165000	5.8404380	4.9541948	4.2767864	0.0228773
2166000	5.8472208	4.8850899	4.4261607	0.0810653
2167000	5.8255026	4.9440758	4.3831126	0.1120422
2168000	5.7402010	5.6918246	4.1585501	0.0842209
2169000	5.9082859	5.1802589	4.3081016	0.0243485
2170000	5.8783228	5.1487249	4.4214129	0.0700260
