Gen	t_n5	t_n6	t_n7	mu	sigma2	lnL
82000	5.7441365	5.6923232	4.4449278	0.0270270	1.4527671	-2.152
83000	5.9140669	5.5354749	4.2613483	0.0210426	1.3368788	-2.523
84000	5.8610173	5.8094189	4.2335209	0.0343501	0.8226983	-3.823
85000	5.8366270	5.1610049	4.4865498	0.0491061	1.5366750	-6.240
86000	5.8883707	5.8738938	4.1225720	0.0337848	1.0569630	-9.329
87000	5.8051547	5.5938088	4.3091510	0.0264103	1.2135811	-5.686
88000	5.9078264	5.7485288	4.4017737	0.0275884	1.2170452	-1.785
89000	5.7601541	5.7213282	4.3171106	0.0342952	1.0287570	-4.922
90000	5.8736015	5.7756817	4.2609061	0.0244311	1.0396600	-2.811
91000	5.8460328	5.6420862	4.2362840	0.0241757	1.0193782	-2.848
92000	5.8056894	5.7415537	4.2806938	0.0203569	0.9033080	-5.559
93000	5.8170152	5.7929065	4.3261162	0.0193891	0.9768516	-3.558
94000	5.7716065	5.5887092	4.1560613	0.0215153	1.1063815	-1.954
95000	5.8457887	5.5022036	4.1497365	0.0203316	1.2227788	-2.440
96000	5.9297044	5.8316868	4.1253247	0.0167366	0.9204859	-3.356
97000	5.8436428	4.8925609	4.1139653	0.0431507	1.2707772	-2.571
98000	5.8985100	5.7847856	4.5065559	0.0294218	0.9677339	-2.975
99000	5.7768938	4.6994918	4.2575854	0.0232155	1.3317839	-1.247
100000	5.8337524	5.6692677	4.5220514	0.0187380	0.8516745	-7.429
101000	5.9105706	5.6238442	4.4660050	0.0283356	1.0974493	-5.128
102000	5.8755523	5.7884600	4.3901313	0.0187493	1.0364324	-5.653
103000	5.8005269	5.3685186	4.2360763	0.0133972	1.1556329	-2.886
104000	5.8661536	5.2894202	4.2053840	0.0228598	1.2627850	-3.677
105000	5.8338294	5.8305304	4.2099124	0.0430563	1.3161212	-1.238
106000	5.7705138	5.7200337	4.1096691	0.0092438	1.1428948	-1.971
107000	5.6958429	5.5545123	4.3968422	0.0189128	1.2696087	-6.138
108000	5.8191213	5.7069440	4.2133002	0.0271445	1.1447441	-2.796
109000	5.7956632	5.6483781	4.2803285	0.0358499	1.9462855	-2.564
110000	5.7847174	5.5136513	4.4960653	0.0292531	0.9491472	-4.301
111000	5.7845613	5.0643878	4.2832825	0.0140162	1.0415786	-5.903
112000	5.8535344	5.7200070	4.2644838	0.0162849	0.9308667	-2.284
113000	5.8329858	5.6476616	4.1059767	0.0185491	0.9193790	-2.888
114000	5.8808961	5.5771982	4.1262580	0.0150475	1.0468854	-5.798
115000	5.8436791	5.7836753	4.4812242	0.0138089	0.7422591	-4.299
116000	5.8324213	5.7556262	4.3398139	0.0155350	0.8365309	-2.427
117000	5.7887080	5.2387713	4.3344313	0.0313899	1.0785447	-8.841
118000	5.9260770	5.9217562	4.3099611	0.0125427	1.1304151	-0.934
119000	5.7544086	5.4039762	4.1251402	0.0382971	1.0818451	-3.289
120000	5.9290460	5.5016729	4.4782748	0.0145390	1.4449615	-1.956
121000	5.8437274	5.7520261	4.1319756	0.0125931	0.9978194	-2.424
122000	5.9375871	5.8935552	4.2838738	0.0225218	1.4006910	-4.127
123000	5.8702917	5.8416751	4.4127571	0.0272057	0.9221164	-2.042
124000	5.7559011	5.7546752	4.4797178	0.0337574	1.4017292	-6.211
125000	5.7987158	5.4495770	4.1589385	0.0222176	1.3150826	-3.062
126000	5.8472482	5.8401208	4.1958821	0.0193053	0.9196350	-5.855
127000	5.8839178	5.6093134	4.2751030	0.0235680	0.8987729	-2.585
128000	5.6964033	5.5405632	4.4559981	0.0098974	1.1576425	-0.318
129000	5.8170864	5.5721960	4.2513733	0.0117969	1.5680042	-3.291
130000	5.8826130	5.8448102	4.1252481	0.0116645	0.7402634	-4.014
131000	5.9870535	5.7727808	4.3262383	0.0247025	0.9899083	-1.449
132000	5.8489514	5.8159006	4.4621954	0.0203030	1.0227513	-1.842
133000	5.9652473	5.6817999	4.1697910	0.0191765	1.2189079	-6.707
134000	5.8598707	5.8322308	4.4114744	0.0261096	1.1357525	-3.056
135000	5.7410703	5.3258199	4.2786650	0.0157086	1.3064972	-1.716
136000	5.8803643	5.7785828	4.3405268	0.0322488	1.1194657	-1.478
137000	5.8617245	5.5836182	4.2016839	0.0206134	1.2394054	-2.294
138000	5.8411353	5.7947238	4.1744060	0.0304037	0.8733221	-5.321
139000	5.8251978	5.6986399	4.1914858	0.0234968	0.8505301	-11.667
140000	5.8775526	5.7759391	4.3572176	0.0146847	0.9857763	-5.191
141000	5.8277398	5.7176902	4.3322558	0.0218933	1.1556678	-1.598
142000	5.8309685	5.6775483	4.2399202	0.0491804	1.4726743	-6.212
143000	5.8251196	5.7794620	4.1971808	0.0225913	0.9768072	-2.651
144000	5.8226090	4.8804079	4.2597561	0.0607123	1.4446590	-3.096
145000	5.8825582	5.7243070	4.3239762	0.0126233	1.5673377	-2.641
146000	5.8038658	5.5583681	4.3195294	0.0130031	0.6845362	-3.092
147000	5.8715133	5.8314330	4.2635318	0.0150200	1.0826258	-4.552
148000	5.7999188	5.6224776	4.3895314	0.0326311	1.0720742	-3.339
149000	5.8692658	5.8548351	4.5125345	0.0250391	1.2714794	-3.955
150000	5.7674610	5.4941229	4.4326814	0.0172536	0.9558127	-4.605
151000	5.8382029	5.8090533	4.3951789	0.0308101	1.3868406	-2.244
152000	5.7425060	5.2688728	4.2832928	0.0143171	1.0322841	-4.442
153000	5.8380360	5.8333192	4.3491862	0.0181736	0.9356364	-1.800
154000	5.7905028	5.5762078	4.2710982	0.0235596	1.0737961	-6.461
155000	5.8263239	5.6366937	4.1903890	0.0362993	1.2146298	-1.046
156000	5.7983003	5.7294003	4.5272565	0.0306264	1.7311119	-3.533
157000	5.9209631	5.7989862	4.1583258	0.0140336	0.9595431	-2.610
158000	5.8828383	5.8797931	4.1940756	0.0289711	1.1736622	-7.281
159000	5.7869791	5.6698926	4.0820554	0.0324243	1.2052584	-1.106
160000	5.8960806	5.5821077	4.2475729	0.0339242	1.5467933	-0.884
161000	5.7621931	5.7171872	4.4642387	0.0358536	0.9937220	-1.679
162000	5.8979406	5.7473275	4.3674857	0.0463361	1.0809552	-6.777
163000	5.7876883	5.7147293	4.2608157	0.0132952	1.1230743	-4.040
164000	5.8023389	4.9777142	4.2321287	0.0179782	1.2495148	-2.511
165000	5.8513705	5.8180012	4.4935444	0.0218443	1.2876886	-1.290
166000	5.8381787	5.6647717	4.4426824	0.0398865	1.8465608	-5.196
167000	5.7680271	5.3227306	4.1568213	0.0190374	1.1995115	-3.519
168000	5.8469721	5.7523854	4.1330228	0.0262987	0.9662548	-6.811
169000	5.9083341	5.8293164	4.3632551	0.0194451	1.2761463	-6.743
170000	5.9142457	5.8917726	4.3997860	0.0277306	1.0283860	-2.611
171000	5.8642682	5.8614889	4.4962862	0.0120619	1.0464929	-2.473
172000	5.9184967	5.3981643	4.2155934	0.0302819	0.8755547	-2.505
173000	5.8564575	5.8058346	4.2192945	0.0295931	1.0520251	-2.431
174000	5.8736778	5.4677503	4.3658077	0.0785903	1.7226897	-4.404
175000	5.8193063	5.4240715	4.4618375	0.0247477	1.5963349	-3.951
176000	5.7614068	5.6173018	4.2802284	0.0190723	1.0707124	-1.854
177000	5.8569383	5.7209249	4.3782661	0.0455902	1.5176434	-6.119
178000	5.7415841	5.6863537	4.4361050	0.0268230	1.3357722	-5.576
179000	5.8162164	5.4601156	4.2767284	0.0420819	1.5323581	-4.352
180000	5.9557741	5.3608893	4.3495108	0.0154363	0.8711236	-4.431
181000	5.6999812	5.4236651	4.4427114	0.0190456	1.1444622	-4.156
182000	5.7773059	5.6770300	4.2481903	0.0185286	1.1027404	-9.850
183000	5.8425143	5.4837915	4.4212843	0.0146499	1.0055714	-1.538
184000	5.8106066	5.7164040	4.2171666	0.0196928	1.0103557	-6.955
185000	5.9035411	5.6775095	4.4640988	0.0129438	1.1913624	-5.590
186000	5.7797427	5.6981993	4.1731919	0.0260249	1.0385918	-2.490
187000	5.8683064	5.8576567	4.4130739	0.0242681	1.2218001	-2.448
188000	5.8540125	5.8448089	4.3778133	0.0168533	1.1836272	-1.914
189000	5.8319776	5.7661239	4.2601939	0.0444355	1.7076553	-0.913
190000	5.8609068	5.7587868	4.3034463	0.0195655	1.0523717	-2.144
191000	5.9053967	5.7328238	4.5273974	0.0210019	1.3266976	-1.737
192000	5.8835122	5.5074107	4.3941010	0.0229889	1.5117251	-2.458
193000	5.8844088	5.8785680	4.4179936	0.0486626	1.0605195	-5.701
194000	5.8693739	5.7804766	4.2963062	0.0227167	1.4018683	-2.274
195000	5.8760152	5.6878039	4.4102354	0.0215762	0.9962411	-2.866
196000	5.8904071	5.7938187	4.2041411	0.0146401	1.5842931	-2.030
197000	5.7632844	5.6440610	4.2838303	0.0203035	1.0871588	-0.584
198000	5.8918637	5.7379445	4.1268120	0.0411037	1.1637436	-9.792
199000	5.7648351	5.3264566	4.5181032	0.0299407	1.1447140	-6.780
200000	5.8882723	5.7543756	4.2610605	0.0062014	1.4591098	-0.344
201000	5.9486590	5.8701220	4.2654714	0.0107477	1.0590734	-1.615
202000	5.8686088	5.7974926	4.3419136	0.0280449	0.8543505	-1.916
203000	5.8353796	5.8083892	4.2515743	0.0178986	1.1342486	-1.798
204000	5.8687203	5.6864726	4.4148486	0.0150727	0.9329401	-2.036
205000	5.8580715	5.1245825	4.2074179	0.0109590	1.2749183	-5.275
206000	5.8615747	5.7072296	4.5205314	0.0094394	1.4186648	-0.216
207000	5.8516573	5.6933472	4.2345761	0.0175908	1.1904115	-4.482
208000	5.8920206	5.6113998	4.1196614	0.0312711	1.0679888	-3.615
209000	5.9180135	5.4501737	4.2183543	0.0168529	0.9717069	-2.662
210000	5.8573969	5.6819359	4.3443002	0.0199330	0.9401538	-3.783
211000	5.8822887	5.8454615	4.3568830	0.0166026	1.4378396	-4.303
212000	5.8256343	5.3023687	4.1303484	0.0081141	1.2774243	-4.119
213000	5.7892199	5.7508861	4.1863355	0.0249385	1.4622788	-3.551
214000	5.7611237	5.7429207	4.4720364	0.0158121	1.1034192	-2.782
215000	5.8149290	5.7989956	4.1795549	0.0217421	0.9420047	-3.944
216000	5.8138565	5.5872690	4.5061211	0.0152700	1.0873371	-3.378
217000	5.8484765	5.2509682	4.1906216	0.0260758	1.0155336	-3.481
218000	5.9190425	5.6765118	4.3967263	0.0146087	1.7241592	-3.366
219000	5.9507554	5.6648853	4.4178433	0.0127017	1.3493860	-1.528
220000	5.9241126	5.5487605	4.2515388	0.0256197	1.2067684	-2.125
221000	5.8958129	5.8735442	4.3638130	0.0176800	1.2947283	-2.147
222000	5.7863469	5.4164011	4.2618055	0.0330474	1.0785440	-5.116
223000	5.8577811	5.8291683	4.2557003	0.0212470	1.0974917	-2.065
224000	5.8380531	5.8137214	4.2274139	0.0218426	0.8140818	-9.270
225000	5.8386580	5.8010629	4.4399638	0.0190241	1.0221785	-6.517
226000	5.9445808	5.8266996	4.3123256	0.0084501	0.8208831	-5.712
227000	5.8268822	5.7525256	4.1426444	0.0231150	1.0036984	-3.735
228000	5.8240248	5.8040482	4.2903438	0.0375267	1.4048063	-2.573
229000	5.7820900	4.9737056	4.4310823	0.0205809	1.3146750	-2.489
230000	5.8159754	5.6844562	4.2252084	0.0282070	0.8514118	-2.378
231000	5.8371020	5.8239490	4.4220232	0.0209786	0.8685424	-4.848
232000	5.9583815	5.8476866	4.5027702	0.0232426	0.9320226	-6.768
233000	5.8577435	5.3080134	4.3147954	0.0179603	1.0164898	-2.554
234000	5.8690189	5.8069365	4.1014579	0.0366639	0.9456575	-7.120
235000	5.7198730	5.6615290	4.2174343	0.0196252	0.6925768	-7.917
236000	5.8663547	5.8036852	4.1391192	0.0370884	1.2378840	-4.533
237000	5.9733742	5.7616089	4.2605948	0.0155007	0.6593997	-3.893
238000	5.8638037	5.7944467	4.1781292	0.0230668	1.2118768	-4.772
239000	5.7700876	5.1541310	4.3967886	0.0128776	0.8604523	-4.146
240000	5.8781214	5.7175559	4.2948267	0.0338983	0.9708060	-2.813
241000	5.7658984	5.5782900	4.4387942	0.0145495	1.3931240	-1.925
242000	5.7197378	5.4817035	4.2828733	0.0270777	1.3602923	-1.695
243000	5.7918888	5.5240697	4.4311267	0.0401445	0.9959705	-4.453
244000	5.8903129	5.6935090	4.3453260	0.0102988	1.4766905	-3.990
245000	5.9212762	5.8885003	4.4998607	0.0104343	0.9204316	-4.230
246000	5.9518463	5.3776936	4.4156380	0.0418235	1.2656804	-6.914
247000	5.8181334	5.7404752	4.5020977	0.0279332	1.1308791	-5.490
248000	5.8392383	5.3170741	4.1198842	0.0291519	1.3518726	-8.300
249000	5.8077063	5.2964535	4.3244926	0.0474953	1.2935603	-1.378
250000	5.7700415	4.9751764	4.2480810	0.0176802	1.3547394	-4.896
251000	5.8665862	5.8561477	4.1311698	0.0205299	1.1401623	-2.185
252000	5.7293333	5.6728043	4.3219497	0.0273078	1.3443228	-10.410
253000	5.7900295	5.6315823	4.3937311	0.0091438	0.9394882	-5.935
254000	5.8996313	5.8392461	4.4282889	0.0234287	1.0234440	-4.468
255000	5.8507528	5.8218373	4.1711898	0.0185326	0.9970041	-2.041
256000	5.8631922	5.6814774	4.1194152	0.0214590	0.9941960	-3.861
257000	5.8225441	5.8086298	4.4453442	0.0313240	0.8814649	-4.133
258000	5.8985691	5.8410528	4.3484832	0.0253372	0.9390248	-3.621
259000	5.9118885	5.3689145	4.3399710	0.0175385	1.0557953	-0.584
260000	5.8800055	5.7010678	4.1064984	0.0230541	0.8650594	-7.392
261000	5.8978742	5.5411370	4.3320986	0.0181153	1.3345928	-2.014
262000	5.7903937	5.7324348	4.4674869	0.0243370	1.3009630	-2.054
263000	5.8238795	5.3047801	4.1426649	0.0199592	0.9514850	-5.318
264000	5.9143017	5.8273967	4.3108415	0.0201611	0.8016706	-6.485
265000	5.7876914	5.7521499	4.3288263	0.0227947	1.6300667	-4.758
266000	5.9359810	5.8329038	4.3143177	0.0173539	1.3011790	-10.174
267000	5.8405700	5.4453257	4.3673825	0.0230277	1.2592724	-2.850
268000	5.8058303	5.6066555	4.2491445	0.0263175	0.8688947	-4.827
269000	5.7943032	5.7935971	4.1977279	0.0285689	0.9839731	-4.676
270000	5.8146594	5.8099304	4.1977990	0.0358643	1.2191547	-3.436
271000	5.7999820	5.7483506	4.3653907	0.0110289	0.8279370	-4.725
272000	5.6602689	5.4957448	4.4620734	0.0205499	0.8834688	-6.901
273000	5.8041786	5.3764648	4.1175331	0.0198320	1.1169384	-3.919
274000	5.7755954	5.1443473	4.4533732	0.0182011	1.2664766	-2.743
275000	5.8851508	5.7254438	4.3194539	0.0195630	1.1104061	-4.213
276000	5.8134859	5.2895094	4.2776656	0.0153561	1.1554098	-4.288
277000	5.8064715	5.8058599	4.4802286	0.0556142	1.5790947	-7.168
278000	5.8101412	5.6980594	4.2492693	0.0249809	1.1085978	-1.277
279000	5.8786263	5.7782766	4.4133924	0.0525493	1.3927847	-2.037
280000	5.8684612	5.6146646	4.1549994	0.0371516	0.9063799	-6.288
281000	5.8644185	5.4991283	4.3209276	0.0702803	1.9575640	-3.266
282000	5.8293529	5.5979599	4.2476371	0.0302360	1.5446779	-2.460
283000	5.7579507	5.6437539	4.1177676	0.0190004	0.9705870	-1.368
284000	5.7697386	5.5861110	4.1144896	0.0202013	1.0128378	-3.431
285000	5.8585486	5.7861230	4.1192268	0.0163287	1.1226942	-4.061
286000	5.7766939	5.5844301	4.3665646	0.0118021	0.9777508	-3.551
287000	5.7914632	5.7238143	4.1392952	0.0094602	0.8741670	-1.885
288000	5.7970600	5.7271758	4.2750441	0.0185650	1.2437755	-2.832
289000	5.8331665	5.6591062	4.4027821	0.0139397	1.5866802	-5.196
290000	5.7810803	5.7294061	4.4205904	0.0215302	1.4391438	-4.517
291000	5.8580400	5.2046853	4.2934321	0.0173461	0.8725946	-4.068
292000	5.8314531	5.1923236	4.2209186	0.0085785	1.5502038	-2.093
293000	5.7530307	5.7085976	4.4612671	0.0329070	1.2371284	-3.845
294000	5.7973216	5.5321235	4.2157044	0.0280151	0.8900737	-2.246
295000	5.8235391	5.5943543	4.2763792	0.0201237	0.9623314	-8.116
296000	5.8213158	5.8016424	4.4563275	0.0125393	1.2224959	-1.698
297000	5.7717858	5.5728896	4.3880554	0.0243843	1.0239591	-5.631
298000	5.8637367	5.5047669	4.4289658	0.0210304	1.0350117	-4.178
299000	5.8595467	5.8587743	4.2236735	0.0194609	1.2213161	-1.750
300000	5.7915679	5.5308348	4.4428837	0.0319387	1.0159991	-11.862
301000	5.8007844	5.5080619	4.2019888	0.0155803	0.8568202	-5.145
302000	5.8912571	5.7495508	4.3246594	0.0175141	1.2640589	-1.060
303000	5.8201406	5.7168992	4.2886892	0.0344113	1.0438924	-3.163
304000	5.8650703	5.4958223	4.3010938	0.0147935	0.7573576	-6.107
305000	5.9083975	5.7338244	4.4020904	0.0207659	1.2577306	-2.497
306000	5.8227550	5.6213268	4.4351516	0.0272319	1.2251120	-5.410
307000	5.8288544	5.6907557	4.4865936	0.0153765	0.8507467	-1.594
308000	5.8519779	5.7998076	4.3374160	0.0214658	1.2553738	-4.255
309000	5.8466427	5.0891083	4.3116439	0.0189126	1.1710550	-3.019
310000	5.8563054	5.4593526	4.4688037	0.0373363	1.7701197	-2.804
311000	5.7773740	5.7219959	4.3193703	0.0412261	0.9271116	-2.630
312000	5.9134232	5.9013747	4.3382290	0.0238752	1.0183876	-2.731
313000	5.7122911	5.1240894	4.4281259	0.0251798	1.1431910	-3.021
314000	5.8591513	5.6893550	4.2737065	0.0111693	1.0633133	-0.583
315000	5.8002959	5.7101983	4.1786621	0.0211932	0.9084233	-3.724
316000	5.7688842	5.1505316	4.3393635	0.0055324	1.5007294	-2.264
317000	5.8142406	5.6839767	4.4854971	0.0368271	1.7091203	-5.518
318000	5.8180632	5.5888759	4.2674347	0.0239727	1.1582343	-5.117
319000	5.7899837	5.5675862	4.3055815	0.0289324	1.0751885	-5.157
320000	5.7933188	5.4794319	4.2236722	0.0178565	0.8889741	-8.368
321000	5.7987285	5.1430577	4.4205200	0.0326354	1.3216243	-3.084
322000	5.8832665	5.2522940	4.2545781	0.0160768	1.0516095	-2.118
323000	5.8322284	5.7986970	4.1777631	0.0347559	1.0515595	-5.352
324000	5.9237705	5.8852181	4.3797583	0.0170604	0.8702363	-4.911
325000	5.7655595	5.5915420	4.3308282	0.0317860	1.0412412	-3.325
326000	5.8277334	5.8255470	4.1742404	0.0467165	1.1274000	-3.225
327000	5.8119825	5.2605756	4.4397165	0.0159146	1.0945841	-1.543
328000	5.9319223	5.5091776	4.3860838	0.0238975	0.9405177	-5.994
329000	5.8091453	5.6926430	4.1626743	0.0188188	0.7058900	-5.919
330000	5.7816030	5.2420401	4.4120212	0.0153302	1.5110348	-2.613
331000	5.7612539	5.5231498	4.2021898	0.0266234	1.1898766	-4.931
332000	5.7660897	5.5180851	4.4548669	0.0389677	0.8370393	-3.877
333000	5.7882489	5.6807410	4.3462345	0.0170041	1.1531882	-3.581
334000	5.8135040	5.3984792	4.2812216	0.0181783	1.1892722	-3.696
335000	5.8432706	5.4027383	4.4462463	0.0206412	1.6620930	-7.748
336000	5.8509880	5.7926278	4.5282600	0.0190770	0.9613790	-3.620
337000	5.7723750	5.7244103	4.4060447	0.0256067	1.2671225	-2.707
338000	5.8176744	5.7372344	4.1875564	0.0433146	1.2437745	-1.556
339000	5.8616276	5.8561119	4.1430663	0.0473228	1.1338630	-3.182
340000	5.8461083	5.4169456	4.5131917	0.0175239	1.2713081	-2.708
341000	5.9210965	5.8903297	4.3224313	0.0253846	1.2068052	-3.616
342000	5.8174861	5.7422529	4.2813282	0.0237654	0.9898140	-2.584
343000	5.7958524	5.6590705	4.1867846	0.0116719	1.3698700	-2.684
344000	5.8385028	5.7397915	4.4554150	0.0216434	0.7642290	-4.186
345000	5.9351529	5.1423793	4.1925141	0.0157716	1.4839793	-0.966
346000	5.8319661	5.6148444	4.3815847	0.0254561	0.9865460	-2.266
347000	5.8347040	5.4961394	4.2592845	0.0157186	1.2745526	-2.451
348000	5.8282582	5.5216306	4.4917474	0.0385756	1.2323851	-9.721
349000	5.8587099	5.8512317	4.4084193	0.0115494	1.3292590	-1.619
350000	5.9542842	5.6992595	4.2748272	0.0232635	1.8302493	-1.992
351000	5.8426217	5.7210193	4.1582178	0.0129369	1.1975449	-5.888
352000	5.8083787	5.7305624	4.5090450	0.0265897	0.9402580	-1.578
353000	5.8332950	5.7344098	4.3872738	0.0141362	1.3468804	-3.944
354000	5.8713412	5.8236942	4.5038423	0.0536938	1.6701082	-2.352
355000	5.7933023	5.7433578	4.1153970	0.0239913	1.2297931	-3.585
356000	5.8831376	5.8470746	4.1193154	0.0248305	0.9382742	-2.013
357000	5.8183095	5.4201783	4.3351648	0.0308055	1.8279286	-2.763
358000	5.8644680	5.3945751	4.1449738	0.0234960	1.1542219	-4.643
359000	5.8888701	5.5040412	4.3698347	0.0289345	1.2734662	-2.149
360000	5.8600400	5.3079323	4.4139974	0.0450786	1.3793569	-2.036
361000	5.7809562	5.7094061	4.3177091	0.0529340	1.1849328	-3.852
362000	5.8324079	5.5670764	4.2373646	0.0261030	1.4179547	-6.441
363000	5.8152708	5.8103807	4.3728485	0.0118461	1.2028421	-5.350
364000	5.8411400	5.4695081	4.4214732	0.0180746	1.0742782	-3.009
365000	5.7892670	5.6228448	4.3843748	0.0306224	1.0772479	-7.526
