Gen	t_n5	t_n6	t_n7	mu	sigma2	lnL
50000	5.7981386	5.7581226	4.1564964	0.0548307	0.6435535	-2.573
51000	5.8816269	5.6452086	4.3890933	0.0387706	0.8027099	-8.770
52000	5.8198176	5.7870514	4.3121121	0.0514734	1.0167161	-1.347
53000	5.8218768	5.7975540	4.4169319	0.0732432	1.2437667	-3.696
54000	5.7613578	5.6664525	4.1831240	0.0307559	1.3116581	-0.787
55000	5.9142911	5.9033241	4.2745718	0.0362329	0.7621332	-4.752
56000	5.8764805	5.8210342	4.3433864	0.1359874	0.9288152	-2.139
57000	5.9020696	5.8649386	4.1369820	0.0426165	0.7391600	-3.703
58000	5.8334866	5.8154796	4.1746798	0.0571729	0.6295559	-2.963
59000	5.8317042	5.8088436	4.3456653	0.0953816	0.8586088	-1.680
60000	5.8678424	5.8399176	4.3264382	0.0518946	0.9014263	-5.329
61000	5.8909822	5.8746267	4.2973928	0.0481412	0.7835818	-2.475
62000	5.8723210	5.8472736	4.2487042	0.0652456	1.0329563	-5.065
63000	5.8007301	5.7067293	4.1741888	0.0519721	0.9939119	-4.569
64000	5.8219211	5.7605007	4.4482028	0.0348407	0.7026987	-1.505
65000	5.7615818	5.7428752	4.3602715	0.0628900	0.9895125	-1.510
66000	5.8664818	5.8522671	4.2092295	0.0474856	0.9559308	-4.710
67000	5.7763555	5.7517109	4.2135911	0.0607485	0.9616000	-2.422
68000	5.9048987	5.9015233	4.2993828	0.0797110	0.9246726	-7.220
69000	5.7891261	5.7584061	4.2448036	0.0759276	0.9505248	-4.902
70000	5.7680921	5.6386707	4.4777189	0.0491005	1.1348045	-2.198
71000	5.8905332	5.8296858	4.1839944	0.0861544	0.6668075	-0.495
72000	5.7836497	5.7401212	4.1192933	0.0178232	0.8237724	-1.923
73000	5.7779505	5.6202494	4.3551738	0.0518073	1.1150244	-3.865
74000	5.8881437	5.8125375	4.2253740	0.0694395	0.6965517	-3.602
75000	5.8198996	5.7272243	4.2402078	0.0350814	1.0110598	-1.411
76000	5.7897759	5.7738440	4.4625689	0.1095131	1.4744647	-3.180
77000	5.8833983	5.8154814	4.3502337	0.0622843	1.5904909	-1.431
78000	5.7432555	5.6587217	4.2758924	0.0482061	1.0741446	-1.210
79000	5.8814253	5.8591911	4.4236490	0.0475342	0.7582970	-1.565
80000	5.8888519	5.7642058	4.5187674	0.0312971	1.2556001	-2.181
81000	5.8361066	5.8033546	4.3176386	0.0610181	0.7831312	-4.432
82000	5.7724673	5.7414433	4.4734877	0.0353022	0.8052400	-0.960
83000	5.9604778	5.9414508	4.2668752	0.0315625	1.0235323	-5.010
84000	5.8082399	5.7947609	4.2576176	0.0960662	1.2149974	-1.463
85000	5.8518579	5.8372132	4.1200874	0.0168096	0.9086179	-1.531
86000	5.8404404	5.8131906	4.1230536	0.0728830	0.6779213	-1.015
87000	5.7492582	5.7456525	4.2729948	0.1197875	1.0553679	-4.754
88000	5.7916369	5.7254148	4.4944162	0.0369698	0.9678255	-1.731
89000	5.7726495	5.7703500	4.2276950	0.0179472	0.8298315	-1.313
90000	5.9402386	5.8129233	4.1737925	0.0181980	1.2963442	-2.552
91000	5.7964736	5.7701697	4.4853798	0.0815796	0.7859260	-4.418
92000	5.7613618	5.7277788	4.2582838	0.0693991	0.8204816	-1.067
93000	5.8217216	5.7986732	4.2118204	0.0407740	0.6238737	-1.413
94000	5.9334864	5.8779500	4.4259822	0.0772009	1.0934581	-4.233
95000	5.7162648	5.4757028	4.2274660	0.0389070	0.7543097	-5.475
96000	5.8760336	5.8262709	4.3295356	0.0942816	1.2344480	-2.837
97000	5.8350207	5.8269006	4.1818798	0.0641656	0.6982530	-1.256
98000	5.7869798	5.7694042	4.1175425	0.0402790	1.0259735	-2.183
99000	5.7935591	5.7887404	4.4403590	0.0747761	0.7358883	-8.014
100000	5.8114734	5.8096249	4.3428644	0.0502168	0.5922474	-3.599
101000	5.8442476	5.8413265	4.4538178	0.1063579	0.9653692	-5.127
102000	5.9298766	5.9024955	4.1875118	0.0733216	0.7282992	-2.167
103000	5.8306490	5.8253921	4.4716579	0.0853649	0.8288854	-1.125
104000	5.8187491	5.7337775	4.1691020	0.0573113	1.1429834	-4.570
105000	5.9354050	5.8613900	4.1579450	0.0279346	0.9728655	-1.408
106000	5.9115633	5.8937357	4.2778509	0.0827822	1.2238693	-1.717
107000	5.8193339	5.8183487	4.3622664	0.0462942	0.8389060	-2.684
108000	5.8692500	5.7897620	4.1853034	0.0216127	0.7113989	-0.619
109000	6.0000860	5.9880390	4.1377681	0.0578787	0.9452619	-3.802
110000	5.9231984	5.8221191	4.2189448	0.0672478	0.8368563	-9.151
111000	5.8604653	5.6931040	4.4925653	0.0456518	0.6494827	-4.858
112000	5.7748332	5.7647142	4.2837834	0.0700926	0.7515687	-0.748
113000	5.7781007	5.7463077	4.1963404	0.0600313	1.0410789	-3.960
114000	5.7507128	5.6182176	4.3620822	0.0690574	1.0598673	-3.801
115000	5.9350848	5.9260337	4.2378173	0.0486236	0.8517738	-2.080
116000	5.7820649	5.7030918	4.2999136	0.0198659	1.0509891	-7.734
117000	5.8370993	5.8266898	4.1449315	0.0533011	0.7461392	-6.173
118000	5.7891816	5.7373373	4.3836816	0.0350188	0.7774915	-3.676
119000	5.7926941	5.7871496	4.1521446	0.0521552	1.0023858	-1.209
120000	5.8448309	5.7666796	4.1932298	0.0652912	1.0274076	-1.779
121000	5.9217949	5.7003257	4.1417708	0.0590262	1.3966548	-5.133
122000	5.9391195	5.9375143	4.3913596	0.1537912	0.7671832	-2.482
123000	5.8323943	5.7760226	4.3719541	0.0491967	0.7437060	-1.797
124000	5.8318978	5.8311100	4.2569049	0.0264618	0.7834329	-3.369
125000	5.8590568	5.8562069	4.3157015	0.0399810	0.9921364	-4.957
126000	5.8498429	5.4901395	4.3797689	0.0090940	1.3523335	-4.126
127000	5.8126160	5.8098112	4.4582773	0.0708015	1.0729528	-3.531
128000	5.8884726	5.8508507	4.2618740	0.1022833	0.7909289	-2.236
129000	5.8522541	5.8288847	4.1489601	0.0324089	1.1069805	-0.325
130000	5.8624640	5.7401819	4.4765565	0.0309375	1.0014830	-5.203
131000	5.7490809	5.7254890	4.3563889	0.0511824	0.9552557	-1.507
132000	5.8039990	5.7912059	4.1364475	0.0412219	0.5911116	-6.850
133000	5.8666684	5.6864663	4.1707781	0.0593638	0.7601973	-8.415
134000	5.8630135	5.7736515	4.1150472	0.0215829	0.8445651	-1.380
135000	5.8211341	5.7911137	4.3859335	0.0381470	0.7959546	-4.521
136000	5.9678974	5.8787554	4.3173179	0.0648655	0.8230849	-2.488
137000	5.8422006	5.7794796	4.2797512	0.0220945	1.0831094	-0.350
138000	5.8800143	5.8360913	4.2337829	0.0208429	0.7885979	-3.383
139000	5.8174835	5.7938553	4.2485743	0.0289955	1.0592788	-2.595
140000	5.7099747	5.6767542	4.2062286	0.0642786	1.0304433	-4.898
141000	5.8378504	5.8059863	4.1688857	0.0735140	0.5921201	-2.415
142000	5.8778913	5.7415517	4.1635439	0.0237381	1.2219595	-1.186
143000	5.7273533	5.6745706	4.2019783	0.0361750	0.9948995	-3.407
144000	5.8134022	5.7597692	4.2567605	0.0542269	0.9168777	-2.747
145000	5.8434505	5.8349752	4.3199833	0.0563392	0.7847407	-1.630
146000	5.7737849	5.7608478	4.1945496	0.0482236	0.9164692	-1.694
147000	5.8133058	5.7474297	4.2146609	0.0256794	0.8704571	-3.364
148000	5.9412382	5.8822726	4.3369431	0.0366334	1.2246768	-2.981
149000	5.7975070	5.7408570	4.2196372	0.0344783	1.4905066	-1.854
150000	5.8164305	5.7356615	4.3036209	0.0341071	1.1128248	-2.991
151000	5.7994077	5.7047894	4.2518870	0.0507807	1.2217462	-5.983
152000	5.8776612	5.8770758	4.2866505	0.0632091	0.7335886	-2.165
153000	5.7873003	5.7817238	4.1247223	0.0396340	0.6652070	-3.789
154000	5.8376193	5.8011099	4.4669348	0.0648656	1.1168725	-0.921
155000	5.8177134	5.7407248	4.4505409	0.0584301	0.9740163	-6.516
156000	5.8323842	5.8061275	4.1859868	0.0246929	0.6733231	-1.335
157000	5.8447322	5.7400513	4.1275833	0.0672936	1.0905213	-2.835
158000	5.7308083	5.7116432	4.3763415	0.0561918	0.8614392	-4.309
159000	5.8798896	5.7581666	4.2227051	0.0689912	0.9115459	-2.703
160000	5.8010772	5.7835644	4.2165827	0.0530559	0.8055183	-4.507
161000	5.8866393	5.7642393	4.3749938	0.0216371	0.9348075	-4.334
162000	5.8854672	5.7074721	4.2354103	0.0324953	0.9648629	-2.678
163000	5.8062950	5.7307298	4.1948041	0.0276392	0.8694194	-3.104
164000	5.8434550	5.8054027	4.3234584	0.1014916	0.9227216	-5.250
165000	5.9263274	5.8870926	4.2963406	0.0255279	1.0145495	-1.446
166000	5.7780278	5.5884500	4.2445462	0.0475873	1.2080469	-2.541
167000	5.9314352	5.8298310	4.2427695	0.0289094	1.1490140	-1.996
168000	5.8357493	5.7111932	4.4650198	0.0415627	1.1020782	-3.515
169000	5.8056312	5.8047376	4.2661074	0.0537595	0.9565344	-5.497
170000	5.8527663	5.7814409	4.2224694	0.0563146	0.9555944	-1.462
171000	5.8614253	5.7454039	4.2891075	0.0379583	0.9309243	-4.170
172000	5.8841075	5.8734529	4.2243766	0.0595818	0.9644998	-0.961
173000	5.8991428	5.6898576	4.2448286	0.0057716	1.2442554	-4.525
174000	5.8144456	5.7880337	4.1740461	0.0293416	1.2506807	-3.769
175000	5.9530000	5.7725669	4.5277045	0.0432741	1.3927872	-0.455
176000	5.9384926	5.8985272	4.4209197	0.0891838	1.0140364	-1.761
177000	5.8761813	5.8001917	4.2409075	0.0657295	0.8808146	-1.929
178000	5.8075659	5.7770094	4.5053081	0.1256015	1.5370915	-2.539
179000	5.9752544	5.9425701	4.1488389	0.0395854	1.1038994	-3.534
180000	5.7039742	5.6777454	4.3237518	0.1049996	1.0546191	-3.121
181000	5.8407656	5.8109654	4.2779613	0.0547989	0.6920411	-3.265
182000	5.8389764	5.8306028	4.3199454	0.0508845	0.7134572	-1.238
183000	5.7805783	5.7293605	4.1989538	0.0365084	0.9135015	-2.851
184000	5.8839647	5.5884873	4.0752422	0.0492893	0.7714476	-5.920
185000	5.9250663	5.9096813	4.5090450	0.0364586	1.1758741	-2.094
186000	5.8393325	5.7943826	4.3447399	0.0315883	1.0208053	-1.248
187000	5.8276317	5.7437651	4.1554223	0.0207674	1.3993897	-0.380
188000	5.7849382	5.7671474	4.2030490	0.0630230	1.0954321	-3.334
189000	5.7383418	5.7226830	4.3434632	0.0658117	0.6912963	-1.950
190000	5.8320287	5.6947537	4.4513328	0.0856915	1.0743914	-5.475
191000	5.8355068	5.7019431	4.4595079	0.0307326	1.0848684	-3.600
192000	5.9111862	5.8159308	4.3159955	0.0203599	0.5250238	-4.283
193000	5.8818964	5.8235509	4.3383623	0.0371320	0.8534209	-2.205
194000	5.8156733	5.8141427	4.4153054	0.0762150	0.9194914	-3.883
195000	5.8646388	5.8253319	4.3034146	0.0999536	0.8734127	-2.202
196000	5.7962179	5.7758647	4.1412923	0.0457939	0.6937243	-1.167
197000	5.8652727	5.7719166	4.3494821	0.0354736	0.6506016	-2.810
198000	5.8767716	5.8475565	4.2811609	0.0380868	0.9556390	-5.377
199000	5.8702585	5.8109886	4.2440869	0.1093680	1.0584223	-1.489
200000	5.8379949	5.7746439	4.2925997	0.0700763	0.9455036	-2.079
201000	5.7930709	5.7658299	4.1122872	0.0506950	1.0914910	-2.124
202000	5.8782833	5.8665994	4.4514542	0.0196946	0.8992557	-7.586
203000	5.8808618	5.7952115	4.3041527	0.0301319	1.1992789	-4.092
204000	5.9329757	5.9013785	4.3569487	0.0306843	1.1028614	-1.566
205000	5.8195290	5.7024199	4.2982169	0.0186606	0.7112028	-8.134
206000	5.8346809	5.8000862	4.3285643	0.0321348	0.9663682	-2.410
207000	5.7761220	5.6783371	4.4715987	0.0908676	1.0976832	-3.332
208000	5.7637519	5.7380432	4.3391697	0.0591884	0.7831291	-7.827
209000	5.9028628	5.8554465	4.2513594	0.0596304	1.0213245	-3.884
210000	5.8013221	5.7949930	4.4084153	0.0689881	0.7356861	-4.330
211000	5.8273136	5.6111612	4.2668032	0.0387405	1.0221451	-3.899
212000	5.7925196	5.7823970	4.3134598	0.0110140	0.9795039	-2.379
213000	5.9768448	5.9700364	4.1337159	0.0409708	1.1141176	-3.259
214000	5.8007928	5.4180749	4.2868467	0.0480413	1.6100305	-1.693
215000	5.8010342	5.7929336	4.2091261	0.0413407	1.1063620	-2.258
216000	5.8057591	5.7159749	4.4572800	0.0214377	1.0442715	-1.024
217000	5.8588103	5.8193764	4.5138292	0.0652506	1.5126708	-3.411
218000	5.8185987	5.7950813	4.5160678	0.0615708	0.7691508	-3.007
219000	5.8514156	5.8433337	4.1579412	0.0786979	0.9905154	-8.278
220000	5.8009289	5.7355698	4.2244816	0.0688350	0.9001008	-2.656
221000	5.8526451	5.7724642	4.3711172	0.0424655	1.1657400	-1.321
222000	5.7716493	5.7273373	4.3872371	0.0177205	0.9700033	-3.631
223000	5.8825665	5.8500367	4.4547964	0.0294223	0.8192819	-1.384
224000	5.7331587	5.7280082	4.2863718	0.0661742	0.6900055	-2.289
225000	5.9268666	5.9145963	4.3041004	0.0773373	0.8676351	-1.334
226000	5.8406345	5.7317547	4.4736116	0.0475024	0.6910801	-5.725
227000	5.7856322	5.7232611	4.3121066	0.0258116	0.9319142	-1.684
228000	5.7892633	5.7787519	4.3614872	0.0468232	1.1020155	-1.192
229000	5.8297708	5.7803225	4.3603471	0.0191835	1.1205180	-1.287
230000	5.7820159	5.7752816	4.2525955	0.0523198	0.8872161	-3.394
231000	5.7754059	5.7117361	4.4991147	0.0635993	1.0930542	-4.893
232000	5.7647174	5.7241020	4.3638339	0.0524725	1.1100524	-4.113
233000	5.8567546	5.6242335	4.2041896	0.0203947	0.9017287	-3.531
234000	5.8775917	5.8361495	4.2351329	0.0900811	0.9930976	-3.448
235000	5.8183358	5.7961715	4.2827501	0.0848163	0.6123509	-1.083
236000	5.8774888	5.8566930	4.1286846	0.0727689	0.4027155	-5.750
237000	5.8524997	5.6267387	4.1553428	0.0363263	0.7341949	-2.149
238000	5.8443736	5.7968838	4.1674392	0.0332523	0.9819563	-1.903
239000	5.7117818	5.6039873	4.4757172	0.0360246	1.1638946	-1.716
240000	5.8734388	5.8225055	4.2997498	0.0290897	1.3259774	-1.560
241000	5.9475143	5.7952644	4.4395393	0.0195218	1.3617569	-0.433
242000	5.7483432	5.7299942	4.1414081	0.0428740	0.9612492	-2.810
243000	5.8860176	5.8345118	4.1470628	0.0451912	1.1654581	-2.668
244000	5.8981422	5.8295546	4.2827816	0.0561271	0.9103896	-2.264
245000	5.8416951	5.5700123	4.3673491	0.0554081	1.1154577	-2.221
246000	5.8979972	5.8619465	4.1906970	0.0463143	0.8856867	-6.086
247000	5.8785449	5.8537647	4.3998781	0.1315957	0.9933590	-1.615
248000	5.8175776	5.8139892	4.3613096	0.0384485	0.9876841	-1.825
249000	5.9054987	5.8125927	4.1297088	0.0211026	1.0854604	-0.304
250000	5.8124489	5.7600953	4.1551116	0.0483891	0.9069263	-0.584
251000	5.8684243	5.7656663	4.2629615	0.0467795	1.2915913	-3.750
252000	5.8693409	5.8529216	4.4658770	0.0415154	1.1578313	-1.317
253000	5.7915476	5.7420341	4.2724381	0.0353817	1.2414225	-2.044
254000	5.8102902	5.8051812	4.3670151	0.0508439	1.0990939	-1.328
255000	5.9430361	5.7201155	4.2472523	0.0684573	1.1527490	-1.984
256000	5.9500411	5.9103825	4.1547376	0.0800756	1.1713246	-7.947
257000	5.7554218	5.7493322	4.1265886	0.0701382	0.7526622	-1.883
258000	5.8532371	5.8070355	4.3270990	0.0365471	0.9826348	-3.475
259000	5.8533939	5.8338278	4.4096999	0.0724913	0.7268347	-3.957
260000	5.8266164	5.8090111	4.4029632	0.0344178	0.9733769	-0.428
261000	5.9038668	5.8723916	4.2942482	0.1161462	0.7711927	-2.905
262000	5.7720234	5.7690083	4.1562308	0.0700769	0.7827945	-1.864
263000	5.7889026	5.7430420	4.4891979	0.0551657	1.4803465	-1.179
264000	5.8224562	5.7573536	4.2930479	0.0406935	0.6948842	-2.894
265000	5.8399491	5.7890636	4.4373030	0.0778540	0.7476002	-5.219
266000	5.8083231	5.8069856	4.4141286	0.0904898	1.3495378	-2.408
267000	5.8402448	5.8141236	4.1369744	0.0514028	0.7994785	-0.866
268000	5.8404929	5.8001701	4.3058504	0.0587703	1.2062598	-2.422
269000	5.8200619	5.7355844	4.2399290	0.0267505	0.7808260	-5.340
270000	5.8689283	5.8324265	4.1951599	0.1001280	1.3112964	-3.568
271000	5.7462509	5.7054133	4.1080450	0.1016000	1.0618446	-2.646
272000	5.8540834	5.7905968	4.1101642	0.0337435	0.6204444	-2.247
273000	5.8548264	5.8482443	4.2042146	0.0528280	0.7239734	-2.030
274000	5.8309459	5.7574015	4.2147334	0.0383738	0.7529669	-3.638
275000	5.8762937	5.8108865	4.4338470	0.0356995	0.8519917	-1.518
276000	5.8934579	5.8122944	4.3981206	0.0606137	1.0753149	-2.007
277000	5.7689541	5.7363489	4.2397428	0.0254572	1.3728126	-0.464
278000	5.8035943	5.6487536	4.2609294	0.0479363	1.1440407	-4.125
279000	5.8829451	5.6516089	4.2463135	0.0157614	1.0468652	-1.979
280000	5.8060631	5.7696555	4.4358462	0.0743720	0.8039471	-2.475
281000	5.8456221	5.8262928	4.1903878	0.0945555	0.7120022	-1.983
282000	5.8875034	5.7745926	4.4480970	0.0272155	0.6391493	-1.250
283000	5.9025489	5.8484150	4.2382394	0.0544827	0.8783376	-1.336
284000	5.8464339	5.8328410	4.3255257	0.0275269	1.1750806	-2.426
285000	5.8767989	5.7783587	4.2353779	0.0624044	1.0702632	-2.563
286000	5.9080989	5.8478946	4.2288161	0.0347395	0.9516016	-1.752
287000	5.9333051	5.8650368	4.2322579	0.0330969	0.5853995	-3.764
288000	5.8399931	5.8015956	4.2831074	0.0340947	1.0799023	-1.312
289000	5.8094930	5.7031586	4.1369210	0.0686502	1.1164853	-2.393
290000	5.8619069	5.8479161	4.5120822	0.1005332	0.7464334	-4.075
291000	5.8747514	5.7989561	4.1221565	0.0193611	0.5888613	-4.577
292000	5.8465133	5.7825906	4.1931699	0.0422451	0.7392196	-0.659
293000	5.9432758	5.9385349	4.3024845	0.0422376	0.8952826	-2.398
294000	5.8604936	5.8456943	4.2061112	0.0605215	1.1678255	-0.638
295000	5.7954485	5.7465411	4.4263830	0.0426454	1.0260808	-1.076
296000	5.8207736	5.7970848	4.1900026	0.0503472	0.9045013	-3.702
297000	5.9520234	5.9253657	4.0986949	0.0659751	0.7659991	-4.124
298000	5.7967533	5.7867774	4.1792863	0.0614313	1.1132803	-2.779
299000	5.7121550	5.6535762	4.2708111	0.0475285	1.1217162	-1.411
300000	5.8134127	5.7609804	4.4998966	0.0832388	0.9283171	-6.131
301000	5.7503398	5.7484242	4.2365557	0.0361736	1.2927681	-4.897
302000	5.8613579	5.7959399	4.3180771	0.0837601	1.3495323	-1.612
303000	5.8607226	5.5418481	4.1203310	0.0184707	0.9352472	-5.051
304000	5.8172323	5.7862485	4.4552485	0.0351979	1.0837341	-1.169
305000	5.8367105	5.7943613	4.2600422	0.0702498	0.7734299	-1.800
306000	5.7023770	5.6115313	4.1806186	0.0691194	1.1397290	-2.144
307000	5.8940486	5.8737948	4.2322405	0.0752306	0.9038641	-2.601
308000	5.8376201	5.8195330	4.4149239	0.0450546	1.2189502	-3.166
309000	5.9543681	5.9375903	4.5147388	0.0623944	0.7034807	-3.264
310000	5.7744138	5.6947271	4.2044924	0.1009598	0.8470928	-5.195
311000	5.8593901	5.8077809	4.2751757	0.0510029	0.8386795	-3.994
312000	5.8894648	5.8756420	4.3411390	0.0436099	1.0771657	-1.287
313000	5.7496164	5.6705818	4.3156482	0.0554505	0.8513322	-5.564
314000	5.8717575	5.7211939	4.2079223	0.0423218	1.1129964	-6.069
315000	5.8077353	5.7913368	4.3783756	0.1023655	1.0325706	-2.101
316000	5.8035877	5.7611879	4.3352381	0.0125491	0.9080293	-0.380
317000	5.9116465	5.8877327	4.4539523	0.0636737	0.6351259	-2.062
318000	5.8905817	5.8286378	4.3684651	0.0420954	0.8662443	-4.886
319000	5.8545057	5.8491209	4.3277148	0.0290643	0.9066732	-4.554
320000	5.7436624	5.6719189	4.2170914	0.1360679	0.9281713	-4.343
321000	5.8532190	5.8358121	4.2950229	0.0556738	0.9014059	-5.068
322000	5.8300937	5.7830208	4.4356289	0.0409630	1.0749278	-1.441
323000	5.6726619	5.5215920	4.1384290	0.0447632	0.8250991	-2.005
324000	5.8284803	5.7794728	4.2776040	0.0597264	1.1676900	-2.026
325000	5.8374490	5.8229558	4.4968674	0.0904774	0.7609699	-9.925
326000	5.8481864	5.8450003	4.4122030	0.0922471	1.0332517	-2.774
327000	5.8348361	5.8076596	4.3354835	0.0429627	0.8130472	-4.687
328000	5.9400140	5.8573863	4.3407485	0.0655804	1.0401151	-4.722
329000	5.8222701	5.7995132	4.3456212	0.0497683	0.8150087	-1.239
330000	5.9160773	5.9149024	4.2612330	0.0424646	0.8146825	-2.025
331000	5.8861925	5.8368560	4.1473129	0.0578205	0.6316302	-1.784
332000	5.8254862	5.7874920	4.3379468	0.0438541	1.3184782	-1.900
333000	5.8193292	5.7454631	4.4717751	0.0351595	1.0625129	-2.845
334000	5.8346980	5.7482829	4.2489385	0.0274688	1.1524158	-4.513
335000	6.0052675	5.6764680	4.1172732	0.0132636	0.9179368	-3.207
336000	5.8449218	5.8411889	4.3272637	0.0300607	1.0056075	-2.060
337000	5.8498666	5.8284499	4.2156849	0.0307980	1.1065132	-4.422
338000	5.9229107	5.9026031	4.3540648	0.0410615	0.7721536	-4.206
339000	5.8087895	5.7700050	4.2875936	0.0465292	1.3092034	-5.521
340000	5.8402038	5.8352843	4.2043018	0.0423566	0.7465174	-2.445
341000	5.8212319	5.8060268	4.3226522	0.0746472	1.1650519	-1.494
342000	5.8141295	5.7896339	4.3793430	0.0747033	0.6647514	-2.614
343000	5.8168052	5.7963208	4.1633320	0.0408516	0.9091163	-4.846
344000	5.7606300	5.6053403	4.1430252	0.0586898	0.9938619	-3.800
345000	5.8244083	5.7879265	4.3103757	0.0257855	0.8381689	-0.578
346000	5.9043362	5.8087485	4.3990663	0.0239518	0.9795415	-1.512
347000	5.8956934	5.8776787	4.4502350	0.0082608	1.2581513	-4.020
348000	5.9040535	5.8880255	4.1545613	0.0662076	1.1734647	-0.410
349000	5.7406131	5.6747299	4.2777590	0.0347266	1.3735965	-3.863
350000	5.7625340	5.7416512	4.2244909	0.0377415	0.9325193	-2.795
351000	5.8336883	5.7225715	4.2334661	0.0422932	0.9212294	-3.080
352000	5.8729048	5.8494033	4.3483773	0.0678131	0.9194741	-2.513
353000	5.8079121	5.7799759	4.1248899	0.0528766	1.1786374	-0.621
354000	5.7957595	5.7745733	4.4231793	0.0789733	0.9025229	-4.102
355000	5.8025204	5.7823806	4.1318180	0.1132060	0.9039544	-4.061
356000	5.8405638	5.8317564	4.1161613	0.0673161	0.7592195	-1.223
357000	5.7996508	5.7968313	4.1880243	0.0470936	0.8803963	-2.145
358000	5.8557161	5.8326487	4.1431922	0.0362927	0.9334326	-1.705
359000	5.7116374	5.6941542	4.2926717	0.0379557	1.0993601	-1.229
360000	5.8197669	5.8049423	4.1640743	0.0607126	1.0407024	-0.559
361000	5.7939404	5.7704246	4.3263263	0.0435960	0.8327164	-0.775
362000	6.0029759	6.0026682	4.3370862	0.0615096	0.7829457	-3.814
363000	5.8294066	5.7527160	4.1214153	0.0405836	1.0086888	-1.072
364000	5.9118262	5.7911822	4.3342851	0.0274633	0.7360412	-7.248
365000	5.9448640	5.8120555	4.1722353	0.0140777	0.5541416	-4.369
