Gen	t_n5	t_n6	t_n7	mu	sigma2	lnL
6441000	5.8231690	5.7922893	4.2709448	0.1696881	1.2039873	-5.356
6442000	5.8041210	5.7387702	4.2788882	0.0397361	1.3947320	-2.093
6443000	5.8518109	5.8457915	4.2361898	0.0790461	1.2784502	-2.795
6444000	5.8539607	5.8311740	4.3701961	0.0989643	0.9203739	-3.257
6445000	5.7510558	5.7481717	4.2777505	0.0425280	0.8986176	-0.908
6446000	5.8573495	5.7023179	4.1679793	0.0217605	0.7728126	-5.010
6447000	5.8674034	5.7877681	4.4466449	0.0399948	0.7499277	-10.183
6448000	5.9440707	5.7947684	4.2197998	0.0207690	0.6308507	-1.073
6449000	5.8021465	5.7961470	4.3466059	0.0239926	1.0448056	-0.877
6450000	5.8387840	5.7969029	4.4551373	0.0485782	1.5020514	-0.638
6451000	5.8565557	5.8148191	4.5291300	0.0863763	0.8926914	-5.036
6452000	5.8172809	5.7264166	4.2996837	0.0355817	0.9211001	-2.816
6453000	5.8101895	5.7563494	4.1793140	0.0315001	0.6098843	-1.361
6454000	5.8805838	5.8537919	4.1718262	0.1684036	1.0858097	-2.405
6455000	5.7511962	5.7501860	4.3676032	0.1434188	0.6754799	-3.378
6456000	5.8705756	5.8494907	4.4953166	0.0327278	0.6814402	-1.871
6457000	5.8546367	5.8316660	4.4228458	0.0853403	0.9327938	-1.068
6458000	5.8207877	5.7734978	4.1186732	0.0523684	0.9259683	-0.654
6459000	5.8982429	5.8958551	4.1826697	0.0202934	1.0116056	-1.619
6460000	5.8267500	5.8258041	4.1884427	0.0487440	1.0296784	-3.028
6461000	5.7930446	5.7813422	4.1350399	0.0495508	0.4698297	-2.445
6462000	5.8746314	5.8623128	4.1054368	0.0421763	0.6273243	-4.658
6463000	5.7884705	5.7100029	4.1520998	0.0121319	0.8390917	-1.946
6464000	5.8049804	5.7988334	4.1028261	0.0918522	0.7899040	-2.418
6465000	5.9550887	5.7641675	4.3103257	0.0199603	0.8918041	-1.484
6466000	5.9603669	5.8423229	4.1860541	0.0165281	0.6600323	-0.776
6467000	5.8821330	5.8763479	4.3638808	0.1760898	0.7553693	-1.907
6468000	5.8802384	5.8328985	4.3559122	0.0600093	1.1174191	-2.515
6469000	5.8027275	5.7984040	4.2576960	0.0752671	0.9750685	-2.233
6470000	5.8509797	5.8110597	4.3653689	0.0934371	1.1031470	-0.794
6471000	5.7479198	5.6908871	4.4925336	0.0470726	1.0810005	-4.594
6472000	5.8703538	5.8391008	4.4673008	0.0347276	0.8010978	-1.930
6473000	5.8631328	5.8336408	4.2583717	0.0153765	1.0471390	-4.096
6474000	5.8497074	5.8384920	4.2086314	0.0426148	0.7249286	-3.887
6475000	5.8609735	5.8562163	4.5013847	0.0855767	0.7620308	-3.350
6476000	5.8725287	5.8023392	4.2263540	0.0439910	0.8647293	-1.985
6477000	5.8205561	5.7809254	4.2521834	0.0227588	0.9870474	-8.852
6478000	5.7695212	5.5606794	4.2221904	0.0122720	0.8932632	-2.637
6479000	5.7941797	5.7624727	4.2790376	0.0768751	1.1124186	-1.541
6480000	5.8571901	5.7725693	4.3957200	0.0357571	0.7515506	-3.996
6481000	5.7801673	5.7754800	4.1921573	0.0415089	0.5647515	-1.468
6482000	5.8214286	5.6935455	4.5257961	0.0239444	1.0887667	-5.367
6483000	5.8111854	5.7181374	4.2762966	0.0846633	1.1606088	-2.855
6484000	5.8026011	5.7861556	4.2108710	0.0616611	0.8004348	-2.072
6485000	5.8749840	5.8075279	4.2489192	0.0304881	1.0220848	-1.314
6486000	5.8336194	5.8264955	4.2775813	0.0422809	0.8845034	-4.011
6487000	5.8673252	5.8457935	4.2327901	0.0655807	0.9099202	-3.015
6488000	5.8543145	5.7812831	4.1742019	0.0687716	0.7564141	-4.449
6489000	5.9397850	5.8960920	4.3531581	0.0556269	1.2368810	-0.761
6490000	5.8840728	5.8229567	4.3702632	0.0460731	1.0465471	-2.522
6491000	5.9259153	5.9239142	4.3683835	0.0732298	0.7288640	-2.357
6492000	5.8441075	5.7530062	4.2293303	0.0495235	0.9287834	-2.292
6493000	5.7561211	5.3243383	4.1450904	0.0500645	1.1744559	-3.858
6494000	5.8007244	5.7500646	4.1040175	0.0414099	0.9621851	-5.437
6495000	5.8679253	5.8378271	4.4979342	0.0218421	1.0758591	-1.787
6496000	5.8837575	5.6587093	4.3291381	0.0430656	1.2741525	-3.822
6497000	5.8030727	5.7782249	4.1665479	0.0471890	0.8675444	-1.281
6498000	5.7979453	5.6583150	4.2236957	0.0297077	1.5501907	-1.189
6499000	5.8797187	5.8364001	4.1406295	0.0364204	1.1433884	-1.468
6500000	5.8147976	5.8088910	4.1073819	0.0720014	1.0112119	-0.382
6501000	5.8497500	5.7716116	4.1471046	0.0352848	1.1861498	-2.160
6502000	5.8107448	5.7094141	4.1481766	0.0370050	1.2577892	-0.991
6503000	5.7404772	5.6151682	4.4569747	0.0458522	0.8707196	-1.647
6504000	5.9108054	5.8832911	4.4534536	0.0402900	1.1820766	-0.638
6505000	5.7967036	5.7779743	4.4810801	0.0336193	0.8968080	-6.463
6506000	5.8305508	5.8195175	4.3934579	0.1276013	1.0310280	-1.046
6507000	5.8649353	5.8137834	4.2218544	0.0255964	0.6935921	-0.678
6508000	5.8223374	5.7371412	4.1864756	0.1677541	0.7322856	-7.426
6509000	5.9437352	5.9152613	4.5010671	0.0308107	0.7328955	-3.403
6510000	5.7521667	5.7176706	4.2401355	0.0734635	0.6749963	-2.167
6511000	5.8705706	5.8410687	4.2525624	0.0583836	1.0810697	-3.365
6512000	5.8281920	5.8138971	4.2312124	0.0170013	0.9071715	-2.061
6513000	5.8894556	5.8562770	4.3202703	0.0353744	0.8472155	-3.495
6514000	5.9172929	5.8591707	4.2052339	0.0256823	0.9419832	-6.479
6515000	5.8856413	5.8514431	4.2070940	0.0612373	0.8448765	-0.855
6516000	5.9050214	5.8291454	4.2219383	0.0314416	0.7573292	-3.278
6517000	5.8903903	5.8733572	4.2757149	0.0420116	1.3057552	-0.328
6518000	5.8418868	5.8047247	4.5018641	0.0972286	1.0829541	-2.650
6519000	5.7575096	5.7237256	4.1851565	0.0970844	1.1371454	-1.910
6520000	5.7539419	5.6935037	4.4768792	0.0526531	1.0815959	-3.199
6521000	5.7508361	5.6258160	4.4103319	0.0622319	0.9752772	-2.371
6522000	5.7843653	5.7683983	4.1168635	0.0679410	0.7514379	-2.925
6523000	5.8767105	5.8735982	4.3301881	0.0853207	0.9143961	-4.374
6524000	5.8546946	5.8348914	4.4857317	0.0810228	0.8558490	-1.792
6525000	5.8911796	5.8668241	4.4386579	0.0694872	1.3505383	-2.276
6526000	5.7922672	5.7034557	4.3427530	0.0695170	0.9139856	-3.985
6527000	5.8525969	5.6330664	4.2167118	0.0218559	1.5086528	-3.559
6528000	5.8464252	5.7512928	4.3243064	0.0401961	1.2082494	-3.795
6529000	5.8945407	5.7361888	4.2413241	0.0445162	1.2367051	-5.675
6530000	5.8318982	5.7613729	4.2912153	0.0772852	0.9339390	-1.778
6531000	5.8334764	5.8150033	4.1914334	0.0661096	0.9031737	-1.566
6532000	5.8200406	5.7554401	4.2389266	0.0341714	1.0800757	-2.859
6533000	5.8089079	5.7940930	4.1259056	0.0966943	1.1005507	-1.451
6534000	5.9647046	5.5851043	4.2529137	0.0639961	1.1732821	-3.268
6535000	5.9167703	5.8492213	4.5227546	0.0602642	1.0253479	-1.198
6536000	5.9159849	5.9148933	4.3199137	0.0241155	0.8035757	-5.628
6537000	5.9431308	5.6845706	4.4801550	0.0266303	0.7532935	-1.499
6538000	6.0042258	5.9927032	4.1702750	0.0910078	1.4370803	-1.768
6539000	5.8271041	5.8258340	4.2691410	0.0383239	0.9171400	-2.516
6540000	5.8143637	5.7850150	4.2165818	0.0591218	0.9806656	-4.308
6541000	5.8032829	5.7966900	4.2448881	0.0444208	0.9798502	-1.336
6542000	5.9126485	5.7785326	4.1503009	0.0292445	1.3481845	-3.305
6543000	5.7944952	5.5736939	4.1412719	0.0451230	1.3160571	-3.400
6544000	5.7431676	5.5518923	4.1367155	0.0264920	0.7853569	-3.709
6545000	5.8761383	5.7664956	4.1140191	0.0300429	1.0425863	-1.877
6546000	5.8252341	5.7950385	4.5116409	0.0186568	1.4502223	-2.093
6547000	5.8661952	5.8062595	4.3667359	0.1022652	0.9531126	-4.503
6548000	5.8162027	5.6898969	4.1366107	0.0258713	0.9499938	-2.936
6549000	5.7043957	5.6965446	4.3100060	0.1551005	1.2591432	-3.130
6550000	5.7794588	5.7341632	4.3329164	0.0487288	0.9859139	-2.213
6551000	5.7954769	5.6704660	4.2370271	0.0199976	1.0049324	-1.776
6552000	5.9442490	5.9332656	4.1764546	0.0975972	0.6782337	-4.481
6553000	5.8057869	5.7885185	4.5028389	0.0770637	1.0122271	-1.709
6554000	5.7955960	5.7871277	4.2887141	0.0380883	0.9406784	-2.411
6555000	5.8401487	5.7736384	4.1413345	0.0169280	0.8463539	-1.914
6556000	5.9322883	5.9321044	4.1810229	0.1556332	0.9000208	-1.486
6557000	5.9221167	5.9104227	4.1809570	0.0320989	0.5376753	-8.720
6558000	5.7669381	5.7260511	4.2851893	0.0203988	0.9362237	-4.231
6559000	5.7889623	5.7644513	4.2086338	0.0352112	0.7422126	-2.688
6560000	5.8933205	5.8610066	4.2307942	0.0545272	0.8785260	-3.070
6561000	5.8744226	5.7013149	4.3608329	0.0549406	0.6758577	-5.172
6562000	5.8336573	5.7666397	4.1116481	0.0552607	0.9207119	-4.130
6563000	5.8092091	5.6873854	4.1407470	0.0256691	0.9376844	-4.246
6564000	5.9397826	5.8875953	4.1423671	0.0370934	0.7690561	-2.487
6565000	5.8025975	5.8002984	4.2549284	0.1039274	0.8573847	-3.469
6566000	5.9616674	5.9096974	4.1888264	0.0585010	0.9367863	-1.593
6567000	5.7498960	5.7458556	4.1295958	0.0346885	0.7636678	-3.229
6568000	5.8361887	5.8052594	4.5138716	0.0774090	0.8796083	-0.961
6569000	5.8113297	5.7969949	4.1313814	0.0356965	0.7333919	-3.852
6570000	5.8407820	5.6739967	4.4879990	0.0367584	0.9565024	-4.166
6571000	5.8815258	5.8630960	4.2625921	0.0528852	0.7048273	-1.320
6572000	5.8090337	5.7969114	4.4987274	0.0314467	1.1637935	-2.678
6573000	5.8373371	5.8165259	4.2497169	0.0172659	0.9711469	-6.212
6574000	5.8980719	5.8349524	4.1921937	0.0982807	1.1443446	-3.284
6575000	5.9019829	5.8567819	4.3858888	0.1165918	0.8192041	-4.898
6576000	5.7128295	5.6915039	4.2166935	0.0327865	0.5361557	-1.560
6577000	5.8533303	5.8179138	4.1159838	0.0426880	0.8584522	-1.036
6578000	5.8592744	5.8381758	4.3497278	0.0205593	1.0563796	-0.350
6579000	5.9234957	5.9001287	4.3754294	0.0513555	0.8468880	-3.485
6580000	5.8750625	5.8475575	4.3620112	0.0529822	1.0545916	-1.286
6581000	5.8635825	5.8048052	4.2670594	0.0323233	0.7334570	-2.887
6582000	5.7970326	5.7937454	4.4056454	0.0837312	0.7230365	-1.621
6583000	5.8617621	5.8204036	4.2293588	0.0792009	1.0758184	-7.432
6584000	5.9309905	5.9056748	4.3752812	0.0724429	0.7837967	-3.430
6585000	5.7395304	5.7192764	4.2444886	0.0239859	0.8737975	-3.066
6586000	5.8165145	5.8125365	4.1285638	0.0373373	0.9965760	-0.773
6587000	5.9781823	5.9398456	4.1416018	0.0919801	0.9711060	-0.439
6588000	5.8428204	5.8407279	4.3344817	0.1644298	1.4986954	-2.191
6589000	5.8374799	5.8298861	4.3217431	0.1051767	0.7704764	-4.243
6590000	5.8374481	5.8025187	4.3570053	0.0262144	0.9477049	-2.969
6591000	5.8520801	5.7804102	4.3339584	0.0356352	0.6627594	-3.662
6592000	5.8507895	5.7562607	4.1506202	0.0375445	1.1769459	-2.776
6593000	5.8658551	5.8545108	4.1137964	0.0332985	1.0693821	-0.640
6594000	5.7987648	5.7051467	4.3731337	0.0425130	1.7539113	-6.913
6595000	5.8942978	5.8481861	4.4837330	0.1176423	0.8808419	-1.516
6596000	5.8450726	5.8385316	4.2042260	0.1010501	0.8776001	-3.004
6597000	5.8950902	5.7455482	4.3600162	0.0319602	1.1019505	-3.996
6598000	5.9410453	5.8846659	4.2312379	0.0809577	0.6803413	-6.825
6599000	5.8108869	5.7846415	4.2102245	0.0605274	0.8382956	-1.460
6600000	5.8262852	5.8029906	4.1874825	0.0420325	0.9671678	-3.546
6601000	5.8602177	5.8537413	4.3092465	0.0370416	0.7147392	-2.022
6602000	5.8888028	5.8626444	4.3415491	0.0874530	0.9764138	-3.790
6603000	5.7865897	5.7598760	4.2152035	0.0499362	1.0679810	-2.115
6604000	5.8634003	5.7587280	4.2216187	0.0245975	0.8118340	-0.786
6605000	5.7955298	5.7611014	4.1160521	0.0647428	1.1278873	-1.524
6606000	5.9700023	5.9689854	4.2906704	0.0291629	1.0743949	-1.889
6607000	5.7961780	5.7270969	4.4254925	0.0588732	0.9126774	-1.413
6608000	5.8026923	5.7640116	4.2885768	0.0403680	1.0419293	-1.531
6609000	5.8687380	5.8646766	4.5056030	0.0397585	0.7941229	-1.807
6610000	5.7828216	5.7777376	4.2245406	0.0289502	0.8933309	-4.260
6611000	5.8007656	5.7252041	4.1782148	0.0776869	1.4505040	-5.744
6612000	5.7916352	5.7210626	4.2074160	0.0476082	0.9112936	-1.349
6613000	5.8903895	5.8748747	4.2418884	0.0546373	0.8265280	-4.836
6614000	5.8280050	5.7595612	4.4902078	0.0399107	0.6070773	-11.327
6615000	5.8665761	5.8487610	4.2736238	0.0193837	0.8795743	-1.730
6616000	6.0176115	5.8630195	4.1683458	0.0398944	0.7713312	-7.728
6617000	5.8376778	5.7692974	4.1051039	0.0347095	0.6650725	-2.809
6618000	5.8340635	5.7967661	4.3746011	0.0313155	0.9898678	-0.518
6619000	5.8987828	5.8928978	4.1342033	0.0313854	0.8531269	-2.366
6620000	5.8311683	5.8054851	4.1295311	0.0722729	1.1683231	-3.420
6621000	5.8620866	5.8612857	4.5313211	0.0456078	0.9369178	-1.230
6622000	5.8046932	5.7637329	4.4861611	0.0738900	1.0514838	-2.170
6623000	5.8712916	5.7698245	4.1815107	0.0267288	0.9297859	-7.631
6624000	5.8449257	5.8171291	4.2227547	0.0929389	0.8318410	-1.196
6625000	5.8819550	5.8584573	4.4997971	0.0450289	0.5285155	-4.726
6626000	5.8511789	5.7672235	4.1887729	0.0385909	0.6459202	-3.632
6627000	5.9690155	5.9653999	4.2653273	0.1056013	0.8730063	-1.088
6628000	5.7937011	5.6985356	4.0958838	0.0361906	1.0572546	-1.094
6629000	5.8187951	5.7874629	4.3116389	0.0521640	0.6544384	-0.510
6630000	5.8114680	5.8075398	4.1258210	0.0265860	1.2968552	-4.521
6631000	5.7843227	5.7557418	4.1197690	0.0510584	0.8667093	-3.486
6632000	5.9316081	5.8994569	4.2467663	0.0219928	0.6196975	-0.125
6633000	5.9019475	5.8820211	4.5025779	0.0824819	0.9620957	-0.916
6634000	5.8106868	5.7530075	4.1570107	0.0375038	1.0474389	-3.976
6635000	5.8555138	5.8393039	4.3411662	0.1263171	0.8286431	-2.831
6636000	5.7396894	5.7115364	4.4907522	0.1272276	0.8831335	-10.920
6637000	5.7688174	5.6984452	4.2729952	0.0979388	1.0275548	-6.945
6638000	5.8897521	5.7215117	4.2610115	0.0298529	0.8654206	-4.007
6639000	5.8479930	5.8277982	4.3356031	0.0737899	0.9264932	-4.907
6640000	5.9289630	5.9226236	4.2476827	0.0458177	0.7845529	-3.924
6641000	5.8510300	5.8501076	4.5125259	0.1321000	0.9513094	-3.478
6642000	5.8611756	5.8180071	4.3085893	0.0136893	0.8919300	-1.544
6643000	5.8605783	5.8416074	4.2909089	0.0577204	0.6653484	-5.843
6644000	5.8413176	5.8293900	4.1086318	0.0487576	0.7552941	-2.804
6645000	5.7922418	5.7254385	4.1679164	0.0645821	0.8417318	-2.671
6646000	5.9302892	5.8942064	4.3187540	0.0414212	0.6949029	-3.717
6647000	5.8803510	5.8637416	4.1899892	0.0257427	0.6351789	-1.609
6648000	5.7302946	5.7008158	4.3602318	0.1081169	1.1525728	-1.145
6649000	5.9203518	5.8846499	4.3100053	0.0491525	1.0460527	-1.424
6650000	5.7958259	5.7625596	4.3195694	0.0367879	0.9730490	-1.336
6651000	5.8195660	5.7009571	4.3134827	0.0509890	1.0220489	-3.462
6652000	5.8806202	5.8652020	4.1651118	0.0380008	0.7885726	-2.310
6653000	5.9987832	5.9594121	4.3967812	0.0813257	1.0188780	-1.564
6654000	5.8823528	5.8063903	4.1465638	0.0515168	0.7182982	-3.001
6655000	5.8115022	5.8016325	4.1864268	0.0397252	1.2628265	-0.359
6656000	5.9089151	5.8632282	4.5219825	0.0476388	1.2279125	-2.078
6657000	5.7893025	5.7227479	4.4611993	0.0503222	1.1302474	-1.875
6658000	5.8019132	5.7578353	4.4468754	0.0260765	0.6271905	-4.445
6659000	5.7606315	5.7310124	4.2179477	0.0700278	0.8299166	-4.754
6660000	5.8209142	5.8206626	4.4363272	0.0387243	1.5081382	-1.002
6661000	5.8213869	5.7478615	4.3541026	0.0278786	1.0289452	-0.941
6662000	5.7671002	5.7168414	4.1124913	0.0571147	1.2554576	-4.442
6663000	5.8143831	5.8108750	4.3672863	0.0801793	0.9861168	-2.034
6664000	5.8718275	5.7664118	4.4755446	0.0257324	1.1172980	-3.293
6665000	5.8712624	5.8277916	4.4428183	0.0740153	0.9488005	-2.372
6666000	5.8589463	5.8155521	4.1305985	0.0717908	0.8604601	-1.797
6667000	5.8455908	5.8084656	4.2354055	0.0373090	0.8418000	-3.709
6668000	5.8493076	5.8292593	4.2767413	0.0779178	1.0419202	-0.366
6669000	5.8435425	5.8131264	4.1677957	0.0216742	0.8979451	-1.250
6670000	5.9328241	5.8452483	4.1233110	0.0274506	0.8590158	-6.997
6671000	5.8071350	5.7208108	4.2317099	0.0449527	0.9651579	-4.329
6672000	5.8488609	5.8367622	4.2063532	0.0294846	0.7382568	-2.706
6673000	5.7779717	5.7613285	4.4180664	0.0460918	0.8720957	-1.245
6674000	5.8374338	5.7803334	4.1391589	0.0691177	0.8459279	-4.751
6675000	5.7702628	5.7557532	4.4427436	0.0287004	0.6560951	-3.195
6676000	5.8076124	5.7754206	4.1857749	0.0940106	0.9568361	-6.559
6677000	5.9561337	5.9241966	4.3296823	0.0578656	1.3705042	-2.632
6678000	5.8262308	5.6624215	4.3974552	0.0425255	1.1947838	-4.331
6679000	5.8504376	5.8054838	4.4644018	0.0243865	1.1390832	-2.459
6680000	5.7964543	5.7925332	4.1243882	0.0447379	0.9200030	-0.442
6681000	5.9168955	5.9099546	4.3519064	0.2010939	0.8231503	-3.557
6682000	5.7813821	5.6543169	4.4949807	0.0548418	1.1874246	-7.037
6683000	5.8044607	5.7910721	4.1324712	0.0711847	1.1245151	-4.990
6684000	5.8848335	5.8490951	4.3729998	0.0723864	0.7027770	-6.170
6685000	5.9727638	5.8682604	4.1919386	0.0347317	1.0137829	-2.782
6686000	5.8834986	5.4978804	4.2174240	0.0288147	1.0158729	-6.728
6687000	5.8327150	5.7940634	4.1164177	0.0421973	0.6609329	-3.904
6688000	5.7997959	5.7311883	4.4055235	0.0629877	0.8738418	-5.925
6689000	5.8324142	5.7933487	4.3950148	0.0875028	0.8874267	-3.359
6690000	5.8692864	5.8237122	4.2408331	0.0562023	0.8367573	-0.454
6691000	5.8606759	5.5683151	4.2545927	0.0075502	1.0450096	-0.813
6692000	5.7894174	5.7827840	4.2381357	0.0178220	1.1423958	-0.516
6693000	5.8982624	5.8978409	4.1487637	0.0469602	0.7740129	-1.473
6694000	5.8886354	5.7132234	4.5113480	0.0277010	0.8473078	-2.923
6695000	5.8330315	5.7790457	4.3298857	0.0378859	0.9349348	-2.583
6696000	5.8590482	5.8499658	4.1758290	0.0719145	0.6353106	-4.309
6697000	5.8642543	5.8300711	4.4282959	0.0141988	1.1583316	-2.348
6698000	5.8012613	5.7216843	4.2276043	0.0227854	0.9503225	-2.644
6699000	5.7480744	5.7243130	4.1503178	0.0463015	0.8513949	-1.156
6700000	5.8604648	5.8496399	4.2796949	0.0390754	1.1416941	-5.193
6701000	5.8218105	5.7606612	4.4053447	0.0323148	1.0078885	-1.517
6702000	5.8919370	5.8883812	4.1805726	0.0364377	0.6949707	-4.929
6703000	5.8362604	5.6941424	4.1312673	0.0427722	0.9098162	-3.328
6704000	5.8481089	5.8223839	4.2060014	0.0870953	1.1886349	-3.359
6705000	5.8899658	5.8388670	4.1302580	0.0753255	1.6343291	-1.404
6706000	5.8952433	5.8752330	4.1713586	0.0516255	0.7712623	-1.574
6707000	5.8998582	5.8892959	4.2414676	0.0392011	0.5581630	-1.997
6708000	5.9073109	5.8980371	4.2933574	0.0791085	0.7911939	-5.765
6709000	5.8626883	5.6684100	4.1356412	0.0468888	0.8715253	-5.544
6710000	5.8694322	5.7812216	4.2490376	0.0391850	0.8771254	-3.875
6711000	5.7939776	5.7284225	4.5112772	0.0369217	1.0219433	-2.269
6712000	5.7500975	5.7348370	4.1982055	0.0471865	0.7333797	-1.884
6713000	5.8233747	5.8100979	4.4989336	0.0579250	0.6322815	-3.454
6714000	5.8961384	5.8425976	4.2987105	0.0231421	1.5150915	-3.118
6715000	5.8386528	5.8370619	4.2049830	0.0905385	0.9492450	-2.560
6716000	5.7841335	5.7719544	4.3554233	0.0632550	1.0238828	-2.277
6717000	5.8986390	5.8910279	4.3181082	0.0959005	1.2428818	-1.731
6718000	5.8419419	5.8332555	4.3838610	0.0280417	0.8947214	-3.358
6719000	5.8938182	5.8113383	4.1786026	0.0581722	1.1295943	-1.493
6720000	5.8752298	5.8507508	4.3103838	0.0315811	0.8241964	-1.334
6721000	5.8167451	5.6640814	4.3645082	0.0218170	0.9732847	-3.509
6722000	5.8323804	5.7990734	4.2667257	0.0276859	0.6887550	-1.082
6723000	5.8418752	5.7024504	4.1240798	0.0347820	1.0008046	-5.693
6724000	6.0297138	5.9519855	4.3691103	0.0271186	0.9188263	-2.047
6725000	5.7721141	5.3964292	4.2797089	0.0174897	1.2393103	-9.233
6726000	5.8193758	5.7878919	4.2336472	0.0565561	0.8633076	-2.933
6727000	5.7596195	5.5405146	4.2029493	0.0171298	0.9678276	-1.384
6728000	5.7655187	5.7509800	4.2765794	0.0792474	0.8535769	-4.031
6729000	5.9653650	5.7960637	4.1946558	0.0361539	0.7940930	-4.637
6730000	5.8506193	5.8502108	4.1346094	0.0338439	0.6193976	-4.017
6731000	5.8588101	5.8391278	4.4835658	0.0397556	1.1520696	-0.999
6732000	5.7447502	5.6817379	4.1297035	0.0567613	1.0756304	-2.768
6733000	5.7629880	5.6565251	4.1484452	0.0149451	1.2471281	-1.333
6734000	5.8992948	5.5489215	4.3171974	0.0149552	1.1785020	-3.269
6735000	5.8227727	5.7883500	4.1576971	0.0443307	0.9240322	-5.953
6736000	5.8044411	5.7529701	4.4981086	0.0493133	0.9589309	-2.029
6737000	5.9124187	5.7474866	4.2730035	0.0218797	1.1637652	-1.708
6738000	5.7486762	5.7031969	4.1467066	0.0683260	0.9340529	-2.304
6739000	5.9385200	5.9168495	4.2025344	0.0474426	1.0208451	-2.650
6740000	5.8685658	5.8233853	4.1485700	0.0178019	0.4543553	-5.206
6741000	5.8145195	5.7670199	4.4064027	0.0271771	1.0602854	-2.424
6742000	5.8772252	5.7625999	4.1603533	0.0320470	0.9298131	-1.677
6743000	5.8205075	5.8136211	4.2345190	0.0706533	1.0668449	-3.825
6744000	5.7664362	5.7575915	4.5030288	0.0192344	0.8598813	-0.979
6745000	5.7175144	5.6465730	4.2329052	0.1019029	1.2158352	-3.836
6746000	5.8556250	5.8194737	4.2147655	0.0478294	0.8067360	-1.437
6747000	5.8167190	5.7809251	4.1641342	0.0881216	1.2071256	-4.466
6748000	5.8286223	5.7725394	4.1520544	0.0536769	0.9872271	-1.711
6749000	5.7415188	5.7400498	4.1248197	0.0437367	0.9658705	-0.683
6750000	5.8494235	5.8030820	4.3083114	0.0588976	0.8981101	-1.387
6751000	5.8011800	5.7832009	4.3588474	0.0684984	0.7688747	-1.970
6752000	5.7410170	5.5520204	4.1189180	0.0524812	0.8455367	-5.509
6753000	5.8350586	5.8281241	4.1078767	0.0209503	0.5499197	-0.995
6754000	5.8831566	5.8621074	4.3555386	0.0598929	0.9073892	-2.746
6755000	5.8240472	5.7514472	4.2992019	0.0541755	1.3931505	-1.543
6756000	5.7424945	5.7236498	4.1259432	0.0481220	0.7807260	-2.345
6757000	5.8367965	5.8157911	4.3547420	0.0629913	0.9189002	-1.030
6758000	5.8839435	5.8777591	4.2210315	0.0768389	0.9405012	-3.528
6759000	5.8865950	5.8823231	4.1512055	0.0243944	0.5373319	-1.224
6760000	5.7187743	5.6831086	4.3230358	0.0529761	0.9337720	-3.227
6761000	5.7249182	5.5959755	4.1189152	0.0373935	1.0201914	-6.949
6762000	5.7936481	5.7103334	4.3278384	0.0514485	0.9378339	-5.138
6763000	5.8503017	5.8301706	4.0867557	0.0400870	1.1527489	-0.793
6764000	5.9598044	5.8256594	4.1696626	0.0286283	1.1375099	-2.139
6765000	5.9473647	5.9269262	4.5074087	0.0525123	1.1175438	-1.635
6766000	5.8960833	5.8918739	4.4718541	0.1020229	0.8519173	-4.037
6767000	5.7742068	5.7495272	4.2280881	0.0833849	0.7136841	-8.178
6768000	5.8307165	5.8147315	4.1092847	0.0690539	1.0419489	-2.634
6769000	5.7745303	5.6752130	4.3164791	0.0544683	0.9140444	-2.728
6770000	5.8929968	5.8452633	4.2916029	0.0294273	0.8850360	-0.062
6771000	5.8157918	5.7833310	4.1384000	0.0692024	0.7975774	-1.396
6772000	5.8702616	5.8539494	4.1432084	0.0388468	0.7636899	-2.127
6773000	5.8364992	5.7595803	4.1581479	0.0463935	0.7297324	-4.401
6774000	5.8616721	5.8542647	4.1589576	0.0735129	1.0590160	-1.689
6775000	5.9568400	5.9223856	4.2544031	0.1405553	0.9548856	-3.574
6776000	5.8373427	5.7940713	4.2767320	0.0314970	0.7122992	-6.618
6777000	5.8721679	5.8399560	4.4676638	0.1217234	1.0695666	-2.604
6778000	5.6769334	5.6271090	4.1740714	0.0264180	1.0783311	-0.532
6779000	5.9785257	5.9782528	4.4804983	0.0321937	0.4886843	-3.542
6780000	5.7562358	5.6805926	4.2335558	0.0624658	0.6529884	-7.258
6781000	5.8315729	5.6824439	4.3434484	0.0564627	1.0842262	-2.392
6782000	5.8201019	5.7718118	4.2410661	0.0637096	1.0146005	-2.549
6783000	5.9033536	5.8810946	4.2935282	0.0809288	1.1656211	-2.637
6784000	5.8923399	5.8090538	4.3796026	0.0234283	0.7095544	-1.613
6785000	5.8205017	5.5695366	4.1680277	0.0114074	1.2513733	-2.132
6786000	5.8585649	5.8355316	4.2381931	0.0236366	0.8067490	-1.379
6787000	5.7744974	5.7626814	4.3316788	0.0607038	1.1916991	-1.533
6788000	5.9559190	5.8787202	4.3447767	0.0680341	0.7507088	-6.588
6789000	5.8201061	5.8075584	4.3002843	0.0533962	1.2204209	-1.836
6790000	5.8742686	5.8247749	4.2639187	0.0350524	0.9448483	-2.124
6791000	5.8811218	5.8293501	4.2836234	0.0462778	0.7645653	-2.610
6792000	5.8552770	5.8458363	4.1797547	0.0363017	0.5044484	-5.163
6793000	5.8202860	5.7684222	4.1609028	0.0627791	0.8270738	-6.647
6794000	5.9902138	5.8902954	4.2065642	0.0264206	0.9246009	-4.947
6795000	5.7984595	5.7336909	4.2082660	0.0812499	0.8031298	-3.551
6796000	5.7995314	5.7826054	4.2217385	0.0512307	0.5397603	-2.404
6797000	5.8812389	5.6513704	4.3672680	0.0402338	0.9208147	-2.987
6798000	5.7415938	5.7364291	4.2490197	0.0863681	1.2729625	-1.993
