Gen	t_n5	t_n6	t_n7	mu	sigma2	lnL
4066000	5.8924019	5.8114113	4.3813490	0.0319423	0.9165058	-0.665
4067000	5.7589824	5.6742036	4.2666057	0.0280037	1.0665019	-3.130
4068000	5.6889783	5.6238418	4.2309054	0.0508628	0.7820306	-4.096
4069000	5.9015257	5.8769497	4.4876912	0.0851007	0.9668612	-4.211
4070000	5.8265626	5.8168993	4.2640704	0.0671998	1.0263103	-2.593
4071000	5.9350288	5.9172410	4.4850368	0.0354206	0.9877906	-1.761
4072000	5.8781587	5.8202297	4.2443177	0.0533447	0.7044698	-1.832
4073000	5.8386338	5.6660590	4.1370865	0.0412280	0.9072806	-1.562
4074000	5.7924395	5.7349990	4.4013049	0.0860033	0.8129454	-7.186
4075000	5.9173785	5.8565142	4.3880638	0.0827910	1.0648603	-1.104
4076000	5.9148087	5.7644237	4.2687070	0.0669026	0.9600139	-3.297
4077000	5.6994161	5.6361441	4.1674039	0.0407137	1.1673350	-4.629
4078000	5.8414554	5.8405540	4.3662314	0.0583612	0.6106774	-1.905
4079000	5.8804944	5.8768513	4.3259587	0.0773085	1.2234837	-0.304
4080000	5.8052568	5.6684955	4.3151029	0.0415141	0.8151375	-0.925
4081000	5.9482479	5.9130911	4.3308040	0.0859096	0.9332540	-3.490
4082000	5.8490478	5.7002686	4.5119008	0.0327087	0.7643548	-3.915
4083000	5.9179914	5.8421002	4.1312545	0.0561180	1.1818975	-0.323
4084000	5.8671815	5.8646538	4.2194189	0.1217096	1.1459850	-1.194
4085000	5.8636144	5.6092497	4.2581876	0.0259254	0.7456063	-8.263
4086000	5.7750089	5.7218912	4.1536832	0.0416580	0.7988449	-0.966
4087000	5.8302423	5.7475643	4.1320293	0.0536919	1.1088422	-4.235
4088000	5.8042872	5.7714521	4.2181610	0.0638029	0.8031378	-5.358
4089000	5.8697557	5.8663063	4.1139866	0.0258078	1.0184937	-5.820
4090000	5.8480206	5.8077553	4.3131166	0.0516669	0.6470511	-1.536
4091000	5.9047874	5.8342321	4.1583248	0.0605208	0.6579493	-3.447
4092000	5.8550290	5.8400263	4.1377911	0.0642748	0.6324433	-5.470
4093000	5.9353695	5.9308979	4.2575132	0.0293036	1.0397099	-1.955
4094000	5.8827906	5.8806108	4.4859478	0.1125655	0.7430071	-2.868
4095000	5.7144944	5.6270898	4.3831728	0.0289238	0.8730564	-2.701
4096000	5.8534929	5.8489672	4.2239995	0.0266931	0.8439710	-2.917
4097000	5.8983758	5.8842692	4.3870658	0.0340073	0.7922450	-4.832
4098000	5.8070138	5.6534573	4.2809285	0.0285828	1.0578329	-0.342
4099000	5.8615525	5.8414698	4.2319888	0.0477076	0.8568414	-0.966
4100000	5.7960524	5.7828087	4.3123298	0.0615456	0.6206845	-10.802
4101000	5.8035819	5.8002064	4.1406384	0.0651159	0.8355615	-4.544
4102000	5.8704721	5.8398065	4.5138501	0.1276539	1.1407432	-1.110
4103000	5.8305673	5.7710839	4.2720383	0.0279847	1.0843218	-3.075
4104000	5.8697626	5.8384678	4.2575603	0.0408556	0.6168479	-1.073
4105000	5.9056858	5.8507555	4.4121253	0.0601234	0.9176883	-2.719
4106000	5.7590350	5.7448378	4.2005253	0.0529093	0.9309306	-1.222
4107000	5.9055167	5.8678622	4.5108061	0.0529673	0.8568388	-4.461
4108000	5.8117411	5.7760060	4.1176383	0.0256272	0.9780800	-0.928
4109000	5.8136694	5.7903580	4.4532236	0.1054325	0.8396256	-4.877
4110000	5.8969558	5.8798128	4.4510880	0.0520639	0.8807480	-1.267
4111000	5.8267821	5.8004977	4.2790878	0.0274190	0.9034660	-2.091
4112000	5.8803556	5.7945210	4.4856147	0.0364163	0.6620148	-4.471
4113000	5.8258984	5.7866716	4.2102445	0.1154500	1.0057214	-2.456
4114000	5.8643612	5.8507696	4.3150297	0.0729092	1.2349206	-0.928
4115000	5.8949636	5.8828555	4.3612246	0.1079594	0.4638050	-6.260
4116000	5.8437178	5.8259090	4.1409362	0.0332898	1.0163772	-4.086
4117000	5.8756843	5.8094631	4.2605130	0.0285423	0.9388719	-4.192
4118000	5.7399998	5.7317361	4.1694727	0.0773893	0.7386533	-3.835
4119000	5.8270095	5.8205551	4.1787600	0.0311613	1.0399578	-1.037
4120000	5.8058189	5.7012752	4.1717369	0.0327813	0.6999172	-3.813
4121000	5.8161180	5.8139309	4.2542180	0.0274690	1.0916999	-1.410
4122000	5.8767122	5.7352755	4.4369471	0.0307187	1.0269252	-1.731
4123000	5.7193831	5.6717829	4.3418010	0.0325981	1.2201037	-0.406
4124000	5.8394579	5.8010850	4.2390445	0.0297046	0.8062158	-2.487
4125000	5.8114096	5.7176853	4.2421460	0.0511049	0.9285061	-2.640
4126000	5.8249193	5.8088749	4.4804801	0.0277159	0.7730234	-3.628
4127000	5.7996935	5.7462615	4.4665816	0.0451472	0.6999891	-3.430
4128000	5.8974793	5.8366641	4.2026744	0.0767329	0.8597752	-3.065
4129000	5.8905565	5.8847484	4.1696901	0.0327822	0.6660715	-4.835
4130000	5.8532447	5.8531428	4.1419867	0.0226144	0.8688415	-0.359
4131000	5.8471379	5.8246947	4.2824007	0.0316898	0.9691941	-3.947
4132000	5.7794156	5.6555269	4.2478307	0.0616624	0.6949432	-2.732
4133000	5.8839882	5.7985353	4.1486101	0.0210752	0.9109413	-1.507
4134000	5.8679060	5.8318686	4.4033254	0.0918258	0.9027550	-4.104
4135000	5.6741510	5.6292569	4.1753035	0.0590883	1.0157045	-1.266
4136000	5.8733988	5.7087622	4.3791987	0.0312228	0.8185078	-6.201
4137000	5.7463866	5.7273185	4.4589539	0.0425811	1.1137444	-3.450
4138000	5.8492708	5.7856514	4.5007757	0.0340105	1.1094293	-3.358
4139000	5.8392177	5.8035506	4.2488409	0.0322840	1.2363462	-2.739
4140000	5.8200958	5.8099768	4.1960035	0.0719571	1.2205646	-3.602
4141000	5.8860481	5.8847467	4.2633877	0.0677604	1.0043373	-0.598
4142000	5.7467934	5.6108970	4.4815087	0.0188575	0.6720262	-5.091
4143000	5.7915751	5.7014710	4.2859469	0.0480305	1.2037085	-0.963
4144000	5.8340758	5.5798646	4.2984968	0.0748215	1.3294854	-2.746
4145000	5.8057501	5.7322469	4.3706937	0.0718330	1.0684680	-4.019
4146000	5.8340369	5.8270862	4.1487143	0.0638884	0.9016559	-4.860
4147000	5.7994633	5.7808999	4.4521065	0.0626276	0.7976286	-12.249
4148000	5.9287492	5.9156530	4.3556363	0.0641801	0.7376207	-2.539
4149000	5.7767844	5.7131784	4.1097539	0.0374449	0.7129060	-6.763
4150000	5.9298725	5.8747080	4.3512834	0.0456557	0.6914941	-2.879
4151000	5.9295300	5.8789782	4.4816428	0.0499888	1.1789753	-4.196
4152000	5.7885370	5.7244088	4.2037661	0.0323613	0.7892589	-4.330
4153000	5.8076002	5.6983009	4.2118067	0.0307257	0.5736901	-3.668
4154000	5.8874914	5.8868799	4.3626663	0.0213161	0.9693373	-2.076
4155000	5.8193751	5.6053530	4.1530825	0.0463698	0.5883660	-5.204
4156000	6.0250910	6.0094301	4.1645665	0.0248410	0.7068695	-5.125
4157000	5.8416994	5.8215591	4.1360485	0.0200588	0.4690379	-2.675
4158000	5.7914464	5.7433318	4.2515411	0.0793047	0.7913800	-1.261
4159000	5.9061069	5.8784878	4.2827918	0.0563429	0.7358234	-4.872
4160000	5.7764735	5.6959279	4.3682005	0.0392096	1.1186386	-3.772
4161000	5.9058118	5.7980017	4.2257445	0.0285693	0.8095008	-1.398
4162000	5.9653705	5.9347276	4.2169586	0.0234082	0.7858417	-1.456
4163000	5.8294360	5.8092095	4.1505571	0.0255031	0.8430683	-1.070
4164000	5.8331499	5.8322986	4.3211880	0.0965409	0.9975507	-1.536
4165000	5.9561706	5.9508479	4.2046063	0.0420136	0.7234726	-4.151
4166000	5.8670528	5.8453188	4.3183770	0.0838698	0.7172864	-3.735
4167000	6.0427765	6.0027833	4.3130562	0.0539669	0.7053331	-4.873
4168000	5.8528738	5.7946712	4.1135142	0.0369475	0.7377549	-3.198
4169000	5.7632202	5.7461583	4.3995911	0.0231566	0.6776115	-3.995
4170000	5.9391269	5.8115007	4.1672894	0.0178695	0.9741766	-5.727
4171000	5.7595523	5.7588611	4.3279338	0.0903756	0.7492093	-4.819
4172000	5.9613888	5.9527517	4.5100015	0.0871924	0.9273565	-2.896
4173000	5.8712360	5.8679823	4.1543552	0.0607341	0.6328096	-2.714
4174000	5.8600910	5.8307769	4.3116437	0.0477519	0.5552748	-3.177
4175000	5.7971513	5.7537972	4.2004060	0.0292664	0.7991494	-2.456
4176000	5.7690894	5.7394181	4.1443618	0.0623094	0.6814916	-1.868
4177000	5.7389122	5.6992539	4.3484774	0.0568341	0.9828668	-3.670
4178000	5.7758706	5.7395573	4.4092191	0.0740105	0.8682495	-3.183
4179000	5.8041185	5.7990568	4.2175423	0.0440084	1.2493123	-1.069
4180000	5.8293120	5.8261471	4.2423471	0.0306319	0.6854428	-3.981
4181000	5.8453645	5.7937981	4.1179987	0.0238953	0.7028413	-0.599
4182000	5.8776488	5.6741173	4.2199140	0.0197864	0.8680918	-6.361
4183000	5.9258825	5.9217590	4.3438749	0.0200038	1.0208630	-1.615
4184000	5.8646514	5.8437228	4.1962444	0.0639912	1.1643111	-1.957
4185000	5.7698725	5.7199987	4.3920504	0.1277150	1.0837748	-5.395
4186000	5.8896601	5.8815033	4.2487537	0.0376625	1.2176446	-2.928
4187000	5.9199139	5.7671080	4.2673279	0.0251181	0.8947517	-3.863
4188000	5.9231205	5.9019815	4.4295557	0.0527288	0.4762671	-6.574
4189000	5.8126724	5.7612548	4.3978971	0.0388070	0.7618363	-1.039
4190000	5.8879877	5.8473144	4.1698972	0.0785381	0.9424768	-1.280
4191000	5.8321362	5.7237582	4.3078990	0.0416736	1.2427966	-0.914
4192000	5.8853833	5.8218618	4.2321842	0.0409335	0.7692141	-4.654
4193000	5.8721943	5.8395676	4.1501618	0.0182734	0.9822928	-0.491
4194000	5.8991242	5.8570798	4.2670524	0.0376029	0.7279514	-2.726
4195000	5.7670862	5.7456118	4.4913463	0.0376806	1.2931085	-1.329
4196000	5.9090794	5.9087909	4.2805422	0.0773726	0.8517402	-1.446
4197000	5.7836239	5.7318535	4.2380373	0.0473825	0.6618609	-4.537
4198000	5.8842937	5.8143169	4.2003758	0.0726125	1.1197981	-2.641
4199000	5.7767602	5.7729914	4.3540645	0.0199422	1.1167948	-2.726
4200000	5.7935925	5.7928666	4.4112163	0.1090129	0.6117427	-3.971
4201000	5.8219937	5.8122747	4.1884645	0.0243178	1.2080483	-2.286
4202000	5.8173906	5.8101258	4.2807466	0.1975616	0.9398097	-1.142
4203000	5.7772862	5.7184910	4.2645846	0.0396268	1.2949756	-1.211
4204000	5.8046788	5.5001540	4.2204463	0.0184393	1.4782631	-5.002
4205000	5.8211330	5.7517863	4.3341543	0.0344525	0.6166210	-5.856
4206000	5.8739948	5.8620750	4.1748881	0.0577071	0.7202191	-8.230
4207000	5.7808792	5.6876229	4.4079452	0.0351144	1.0718138	-3.098
4208000	5.8179278	5.5943116	4.2890841	0.0251268	0.8095984	-2.315
4209000	5.8738203	5.5701304	4.4181747	0.0167178	0.9069469	-3.708
4210000	5.9043487	5.7818055	4.4193334	0.0315582	0.8014739	-2.604
4211000	5.8891012	5.8360658	4.1624358	0.0310728	0.8020361	-5.273
4212000	5.7986061	5.7599664	4.1236756	0.0482126	0.7108953	-3.245
4213000	5.8073230	5.6822338	4.1528588	0.0645472	1.0435337	-5.711
4214000	5.9163685	5.8536151	4.2453696	0.0326145	0.9579596	-1.642
4215000	5.9233331	5.8755098	4.1333379	0.0237801	0.7242558	-1.223
4216000	5.8855078	5.8133114	4.1740979	0.0597612	1.4942579	-3.796
4217000	5.8395324	5.8199431	4.3725883	0.0759650	1.2526078	-3.830
4218000	5.8510351	5.7257292	4.2978915	0.0880532	1.1156587	-2.195
4219000	5.8145330	5.8126413	4.1972142	0.0430268	1.0883629	-1.013
4220000	5.7986291	5.7901399	4.4653120	0.0358889	0.8539417	-3.862
4221000	5.7860002	5.7662686	4.2175977	0.0418824	1.1308845	-1.325
4222000	5.8657741	5.8049807	4.1823288	0.0538548	1.0131844	-7.377
4223000	5.8781755	5.7335450	4.1701659	0.0342388	0.8401107	-2.998
4224000	5.7882083	5.7502230	4.2377773	0.0619217	1.1025677	-3.397
4225000	5.9521924	5.9468336	4.4234540	0.0531531	0.5854822	-4.613
4226000	5.8713169	5.8597379	4.4359162	0.0922192	0.7401322	-2.454
4227000	5.8823438	5.8656859	4.2198165	0.0660601	0.7884704	-5.458
4228000	5.7894363	5.7891264	4.1226619	0.1025725	1.2192921	-2.054
4229000	5.8208482	5.4941242	4.1210267	0.0611908	0.9475466	-4.065
4230000	5.8499149	5.7247003	4.1830182	0.0342962	0.6860170	-2.633
4231000	5.7823596	5.6382635	4.1640858	0.0247608	1.1289725	-3.836
4232000	5.8017545	5.7329652	4.4876479	0.0741662	1.2250769	-4.326
4233000	5.9115711	5.8758255	4.3696388	0.1107424	0.8611182	-2.463
4234000	5.8226390	5.7690101	4.2011914	0.0615754	0.9997947	-3.305
4235000	5.8283071	5.8122904	4.3880699	0.0623726	0.8731720	-3.565
4236000	5.9659664	5.9200677	4.3922579	0.0711223	0.8163416	-1.129
4237000	5.8842029	5.8642306	4.4268906	0.0899963	0.6073737	-4.169
4238000	5.8552886	5.5650879	4.1550959	0.0191333	1.0314789	-3.097
4239000	5.7516814	5.7205521	4.1324440	0.0812784	1.3123767	-3.626
4240000	5.7657068	5.6011070	4.5054797	0.0397875	1.2112638	-1.967
4241000	5.8366414	5.7767012	4.2192163	0.0345043	1.2997459	-4.032
4242000	5.8671810	5.8319365	4.4476828	0.0668684	0.6512703	-6.501
4243000	5.8693226	5.7915886	4.3138427	0.0454826	1.3461527	-0.831
4244000	5.9129077	5.6981483	4.1366424	0.0442325	1.1217861	-8.075
4245000	5.7854371	5.6821710	4.2430865	0.0657894	0.9107116	-3.928
4246000	5.8774889	5.6813883	4.1719795	0.0223253	0.9761887	-4.992
4247000	5.8441890	5.7497808	4.3204759	0.0431469	0.9671350	-3.225
4248000	5.8075025	5.7762675	4.1745713	0.0441945	1.0284802	-1.628
4249000	5.8287579	5.7869449	4.2693495	0.0477869	0.6590204	-3.011
4250000	5.7893867	5.6029901	4.3880288	0.0315374	1.2830610	-4.360
4251000	5.9372576	5.9357534	4.1197911	0.0268364	0.8960979	-3.663
4252000	5.8322339	5.7729627	4.1620191	0.0653679	1.1131898	-1.730
4253000	5.7204458	5.6450853	4.1384676	0.0296415	0.4811060	-6.668
4254000	5.8364580	5.8313389	4.1770945	0.0423823	1.0178704	-0.823
4255000	5.9237143	5.8768100	4.2548402	0.0767683	0.6167097	-3.831
4256000	5.8876073	5.7954131	4.2863486	0.0327812	0.9368981	-2.022
4257000	5.9373434	5.6950314	4.2022633	0.0231188	0.7354490	-3.716
4258000	5.7822346	5.7554139	4.2034616	0.0505276	0.8313575	-1.498
4259000	5.9049534	5.8399101	4.1187062	0.0270231	0.5449079	-1.642
4260000	5.8440219	5.8139741	4.1464107	0.0461289	1.0055551	-1.465
4261000	5.7798327	5.7724988	4.3598821	0.0387486	1.1544176	-2.006
4262000	5.8407219	5.8138289	4.1671443	0.0646269	1.6037713	-1.461
4263000	5.7995273	5.7887855	4.4339423	0.0723622	0.8826038	-0.861
4264000	5.8954584	5.8316336	4.2632015	0.0291858	1.0595348	-1.496
4265000	5.9547858	5.8959278	4.3963792	0.0799870	0.9559789	-2.088
4266000	5.7729268	5.7567801	4.3804778	0.0346260	1.2823160	-2.938
4267000	5.9245606	5.8319137	4.5143637	0.0563722	0.5999817	-7.231
4268000	5.8016727	5.7766878	4.3439454	0.0597577	1.1990088	-2.588
4269000	5.9650372	5.8306808	4.1821048	0.0299669	0.8146221	-0.934
4270000	5.9230145	5.8663466	4.2833513	0.0421889	0.7136580	-2.251
4271000	5.7380309	5.7006948	4.1416511	0.0703339	1.3613020	-4.062
4272000	5.8577742	5.8246098	4.4044678	0.1007495	1.0116268	-3.213
4273000	5.8874143	5.8477632	4.3152170	0.0234263	1.0615887	-4.614
4274000	5.7869970	5.7447353	4.3667610	0.0624277	0.7885074	-1.774
4275000	5.9240654	5.8549770	4.1220760	0.0255186	0.6849281	-5.537
4276000	5.9149797	5.9049680	4.3502117	0.1554446	1.5016021	-1.086
4277000	5.9098317	5.8826237	4.1610665	0.0524461	0.5702349	-2.367
4278000	5.8014750	5.7910994	4.2221557	0.0500173	0.6397110	-1.438
4279000	5.8623565	5.8013440	4.3525663	0.1057193	1.1479075	-1.962
4280000	5.8482236	5.8359945	4.2852949	0.1714951	0.9518267	-1.402
4281000	5.8901962	5.7982096	4.2197118	0.0622642	1.0461201	-2.302
4282000	5.7549321	5.7413826	4.4402691	0.0667389	1.0707452	-1.622
4283000	5.8982620	5.8928360	4.2120411	0.0702196	0.8711817	-1.615
4284000	5.8076857	5.7832443	4.3141655	0.0505621	0.7415483	-1.574
4285000	5.7633690	5.6584774	4.4389007	0.0813906	1.0163321	-5.125
4286000	5.7971833	5.7960837	4.3458466	0.0912987	0.7971926	-3.953
4287000	5.8244699	5.8034541	4.1832452	0.0587075	0.3984467	-7.472
4288000	5.8931364	5.8930302	4.3548339	0.0588539	0.7218222	-4.906
4289000	5.6952262	5.6365412	4.1998889	0.0352494	0.8953123	-3.668
4290000	5.9414346	5.9227366	4.1174113	0.0613338	1.0786432	-1.667
4291000	5.8221253	5.7935763	4.2247593	0.0396276	0.6823779	-1.451
4292000	5.9431404	5.8694534	4.1424945	0.0583634	0.9429023	-1.487
4293000	5.7816955	5.7427857	4.1956471	0.0268855	0.6804730	-2.252
4294000	5.8953447	5.8838151	4.1903999	0.0676337	0.9558277	-3.159
4295000	5.7371640	5.4700852	4.2677619	0.0154818	0.8043124	-3.601
4296000	5.8397772	5.8225567	4.2163253	0.0756739	1.0513132	-0.937
4297000	5.8289034	5.7423976	4.3463879	0.0578735	0.9495618	-2.781
4298000	5.8197687	5.8135178	4.1264491	0.0633362	0.7388307	-3.145
4299000	5.9045223	5.9003913	4.1831632	0.0321457	1.4365404	-1.702
4300000	5.8421954	5.8104169	4.1399756	0.0192090	1.0249929	-2.912
4301000	5.9109747	5.9035576	4.2392723	0.0275854	1.2212257	-2.125
4302000	5.9252757	5.9152203	4.1130212	0.0379712	1.0268535	-1.967
4303000	5.8757926	5.8684401	4.3445481	0.0270269	0.8694617	-1.504
4304000	5.8968732	5.8814807	4.1374039	0.1058539	1.0887703	-5.264
4305000	5.8470827	5.8375808	4.4809924	0.0914524	0.9737420	-2.815
4306000	5.8404569	5.8158110	4.1641016	0.0734389	1.4828824	-2.311
4307000	5.7989392	5.7957165	4.1209402	0.0816290	0.5648687	-3.901
4308000	5.9188120	5.9180200	4.1915266	0.0768301	0.8508390	-2.795
4309000	5.8731294	5.6478263	4.4711707	0.0250376	1.5085488	-0.803
4310000	5.8154569	5.7226271	4.3995456	0.0522144	0.9035772	-3.714
4311000	5.8587711	5.8385809	4.4950153	0.0225625	0.9289560	-2.554
4312000	5.8814837	5.8080725	4.1734900	0.0399750	1.1698731	-2.931
4313000	5.7638763	5.7632226	4.2287867	0.1202988	0.8168259	-0.371
4314000	5.8696323	5.8405368	4.1676470	0.0621215	0.9236920	-2.238
4315000	5.8127959	5.6406353	4.1175010	0.0237131	0.8369704	-1.454
4316000	5.7915161	5.7555681	4.1273242	0.0247604	0.7987469	-0.799
4317000	5.8584292	5.8117183	4.2514660	0.0355967	1.2964088	-1.032
4318000	5.7774241	5.6646326	4.4837152	0.0246467	0.6509217	-1.999
4319000	5.8047313	5.6446107	4.2515489	0.0725700	0.9102014	-3.289
4320000	5.9260313	5.9235135	4.4791686	0.0650688	1.0707600	-4.613
4321000	5.8969731	5.8275083	4.4142830	0.0542412	1.1194989	-3.306
4322000	5.8120283	5.7141957	4.2732159	0.0519525	1.0350303	-4.775
4323000	5.8635241	5.7801872	4.2062274	0.0612287	1.5494574	-1.710
4324000	5.8265027	5.7421533	4.2337901	0.1021920	1.0812380	-3.524
4325000	5.7172135	5.7126774	4.4384599	0.0302599	1.0033021	-3.731
4326000	5.8480569	5.8132359	4.1226310	0.0422152	1.1255184	-2.402
4327000	5.8856150	5.7958645	4.1627991	0.0271941	0.8020971	-0.447
4328000	5.8143277	5.8120752	4.1066413	0.0220831	0.8467688	-0.948
4329000	5.8108906	5.8102388	4.1480548	0.0266995	0.3669682	-5.735
4330000	5.8308040	5.7990808	4.1825552	0.0208627	1.4701680	-4.084
4331000	5.9157300	5.8692637	4.2029798	0.0585391	0.9285364	-2.412
4332000	5.7876916	5.5203200	4.3221391	0.0184723	1.3803385	-7.041
4333000	5.9449544	5.9447938	4.3039272	0.0324473	1.4741112	-1.169
4334000	5.8108033	5.7849261	4.3282830	0.0220404	0.9615367	-1.916
4335000	5.8122349	5.7654856	4.4090702	0.1202261	0.9248928	-3.471
4336000	5.8614774	5.6905390	4.0938586	0.0345938	0.6783982	-3.094
4337000	5.7523703	5.6947424	4.2990749	0.0908901	0.8927907	-7.657
4338000	5.9481216	5.9316199	4.2104034	0.0104917	1.2758372	-1.183
4339000	5.9027591	5.8519667	4.2412659	0.0334142	0.8958504	-1.891
4340000	5.8840630	5.7892115	4.1641654	0.0527806	0.6195584	-2.820
4341000	5.9593921	5.8083913	4.1729160	0.0156772	0.9105076	-4.023
4342000	5.8729674	5.6420879	4.3607314	0.0331969	1.6736741	-2.058
4343000	5.8141429	5.8115650	4.3105687	0.0211172	1.1802205	-1.432
4344000	5.8887990	5.8138694	4.1472990	0.0157177	0.8331785	-0.931
4345000	5.8391574	5.8118530	4.4650373	0.0846377	0.8107810	-2.658
4346000	5.9174715	5.9079501	4.3162556	0.0226086	0.8810650	-1.474
4347000	5.8427288	5.7845575	4.1716576	0.0304705	0.9280071	-3.486
4348000	5.8948703	5.8673082	4.2326586	0.1366685	0.7799845	-4.518
4349000	5.8685924	5.7953693	4.3177010	0.0469541	0.6557694	-1.746
4350000	5.7950572	5.7437212	4.1657679	0.0343225	0.8302502	-2.214
4351000	5.8922303	5.8845043	4.3980190	0.0483109	0.9481296	-0.773
4352000	5.8781217	5.8726978	4.3180452	0.0584062	0.8297824	-4.933
4353000	5.7921205	5.7327556	4.2671174	0.0456801	0.8333392	-0.446
4354000	5.7506084	5.5934297	4.1336782	0.0411754	1.0307507	-3.130
4355000	5.7816417	5.7815935	4.3355808	0.0740089	0.7652974	-0.766
4356000	5.7401962	5.6322221	4.4148512	0.0200509	1.3715529	-2.004
4357000	5.8353093	5.8269687	4.3804876	0.0467125	1.3905614	-1.818
4358000	5.7669988	5.7160954	4.1897406	0.0883935	1.3196048	-2.045
4359000	5.8459185	5.8415184	4.2395926	0.0371430	0.6964518	-3.018
4360000	5.9438198	5.9319907	4.1359604	0.0555229	0.6699051	-2.773
4361000	5.8420296	5.8292654	4.1450994	0.0912014	1.0124608	-1.395
4362000	5.8365449	5.8002689	4.4680065	0.0447009	1.0631774	-0.765
4363000	5.8737312	5.8033164	4.4190762	0.0386999	0.7429636	-3.471
4364000	5.8166001	5.7538892	4.4224502	0.0291208	0.8747374	-3.985
4365000	5.7697112	5.6861256	4.3950484	0.0464970	1.3618288	-2.668
4366000	5.8596685	5.7332449	4.1923180	0.0568259	0.8143905	-2.381
4367000	5.8402123	5.7992865	4.1349786	0.0675850	1.3484879	-3.285
4368000	5.8641789	5.8555415	4.3183262	0.1341141	0.8015531	-2.108
4369000	5.8233182	5.7260021	4.2703227	0.0317319	0.6484416	-5.018
4370000	5.7330840	5.6818723	4.4085187	0.0601495	1.2071338	-3.988
4371000	5.7882103	5.7814702	4.2122041	0.0870877	0.6815473	-3.166
4372000	5.8832038	5.8474534	4.3002342	0.0212201	0.9111745	-2.474
4373000	5.8593559	5.8315881	4.2273927	0.0730641	1.2783138	-1.232
4374000	5.8900901	5.8854325	4.2035479	0.1129440	1.0740601	-3.065
4375000	6.0465189	5.9225624	4.5155733	0.0788847	0.7973736	-3.454
4376000	5.8322238	5.8167463	4.5258287	0.0580034	0.7798349	-2.050
4377000	5.8453948	5.8450336	4.3968987	0.0618408	0.7580446	-2.190
4378000	5.8493431	5.8370309	4.5295397	0.1572623	0.8111636	-5.521
4379000	5.8750687	5.5820000	4.1670632	0.0639527	0.7266218	-10.003
4380000	5.7720670	5.7145249	4.3172995	0.0462570	1.3109303	-3.462
4381000	5.8524519	5.8087743	4.3959428	0.0206927	1.0273688	-2.202
4382000	5.8610695	5.6348804	4.2236140	0.0336141	1.1884396	-3.593
4383000	5.9053310	5.8424711	4.1230895	0.0461442	1.1075357	-3.621
4384000	5.8618163	5.8149945	4.1750098	0.0835265	1.1241008	-1.200
4385000	5.9149547	5.8648452	4.3949492	0.0570901	1.3790220	-1.173
4386000	5.7853165	5.7749514	4.2678680	0.0347598	1.2241259	-0.328
4387000	5.8719731	5.8715655	4.3360601	0.0519035	0.8516058	-1.352
4388000	5.8152626	5.7895443	4.3384681	0.0480469	0.6909264	-1.855
4389000	5.8069740	5.7988954	4.1648625	0.0234909	0.7839947	-1.135
4390000	5.8207873	5.6694674	4.3261496	0.0285474	0.8625764	-3.183
4391000	5.7915050	5.7043391	4.1490754	0.0630358	0.7935466	-2.442
4392000	5.8074373	5.7794924	4.1719395	0.0581762	1.0260208	-2.466
4393000	5.7343112	5.7233732	4.3124152	0.0641807	0.6544622	-3.240
4394000	5.8866027	5.8597444	4.3980628	0.0489588	1.1300047	-1.727
4395000	5.8851821	5.8756279	4.3579150	0.0708945	0.6970850	-3.347
4396000	5.8632221	5.7564641	4.2622396	0.0296076	0.8774097	-2.730
4397000	5.8849634	5.8055733	4.2068063	0.0858998	1.1371355	-2.967
4398000	5.8565203	5.8003679	4.1963189	0.0151315	0.9364293	-1.993
4399000	5.8960993	5.8819834	4.3997346	0.0383216	0.9023798	-2.404
4400000	5.8868175	5.8736662	4.2898926	0.0418410	0.7716542	-3.389
4401000	5.9463932	5.9217103	4.3717337	0.0424006	0.8052877	-6.593
4402000	5.7431661	5.6275237	4.2870170	0.0216518	1.0039260	-1.050
4403000	5.8464289	5.7894547	4.2474456	0.0503393	0.8238000	-3.468
4404000	5.8277246	5.7940139	4.1697926	0.1336110	0.6023376	-3.455
4405000	5.9022903	5.8781420	4.4404825	0.0194131	0.7957690	-1.748
4406000	5.7764176	5.7449365	4.5100761	0.0527576	0.8770355	-2.939
4407000	5.7872552	5.7724998	4.1557159	0.0440578	0.7562141	-1.098
4408000	5.9285696	5.8020745	4.1614463	0.0319052	0.6532784	-2.926
4409000	5.8372608	5.8298767	4.2692955	0.0515818	0.8724158	-4.536
4410000	5.8614451	5.8553844	4.3660564	0.0270828	0.8946875	-1.708
4411000	5.8425505	5.8011965	4.2165893	0.0397123	0.9213536	-1.355
4412000	5.8372858	5.7564440	4.2327708	0.0671490	0.7402983	-10.450
4413000	5.8427261	5.8369961	4.2094505	0.0231562	0.4073860	-6.083
4414000	5.8601909	5.8017434	4.1838574	0.0254654	0.6840263	-1.201
4415000	5.8708050	5.8539150	4.3592086	0.0508397	1.0099334	-0.966
4416000	5.8655465	5.7983849	4.2563116	0.0247358	0.7644825	-2.950
4417000	5.8952152	5.8891189	4.4468878	0.0505151	0.6653551	-5.895
4418000	5.8616775	5.7440126	4.1778477	0.0410154	1.2426955	-1.139
4419000	5.8657795	5.7962366	4.2245960	0.0648814	1.1145767	-0.710
4420000	5.6998965	5.6437304	4.3053742	0.0368481	0.7956602	-6.494
4421000	5.7955817	5.7923364	4.1673967	0.0302305	0.9647905	-5.046
4422000	5.8657125	5.8020808	4.1183806	0.0370770	0.8701390	-3.463
4423000	5.8622114	5.7336302	4.3619547	0.0682202	0.7329776	-4.798
